,degree min network-1,degree min network-50,degree min network-100,degree min network-250,degree max network-1,degree max network-50,degree max network-100,degree max network-250,degree av. network-1,degree av. network-50,degree av. network-100,degree av. network-250
2019-08-03,0,0,0,0,11,12,12,13,1.4166666666666667,1.6666666666666667,2.25,3.1666666666666665
2019-08-04,0,0,0,0,11,12,12,13,1.4166666666666667,1.6666666666666667,2.25,3.1666666666666665
2019-08-05,0,0,0,0,11,12,12,13,1.4166666666666667,1.6666666666666667,2.25,3.1666666666666665
2019-08-06,0,0,0,0,11,12,12,13,1.5,1.75,2.3333333333333335,3.25
2019-08-07,0,0,0,0,11,12,12,13,1.5,1.75,2.3333333333333335,3.25
2019-08-08,0,0,0,0,11,12,12,13,1.4583333333333333,1.7083333333333333,2.3333333333333335,3.125
2019-08-09,0,0,0,0,11,12,12,13,1.5,1.7083333333333333,2.375,3.1666666666666665
2019-08-10,0,0,0,0,10,12,12,13,1.375,1.7083333333333333,2.375,3.1666666666666665
2019-08-11,0,0,0,0,10,12,12,13,1.3333333333333333,1.7083333333333333,2.375,3.1666666666666665
2019-08-12,0,0,0,0,10,12,12,13,1.3333333333333333,1.7083333333333333,2.375,3.1666666666666665
2019-08-13,0,0,0,0,10,12,12,13,1.3333333333333333,1.7083333333333333,2.375,3.125
2019-08-14,0,0,0,0,10,12,12,13,1.3333333333333333,1.7083333333333333,2.375,3.125
2019-08-15,0,0,0,0,10,12,12,13,1.375,1.7083333333333333,2.375,3.125
2019-08-16,0,0,0,0,10,12,12,13,1.375,1.7083333333333333,2.375,3.125
2019-08-17,0,0,0,0,10,12,12,13,1.375,1.7083333333333333,2.375,3.125
2019-08-18,0,0,0,0,10,12,12,13,1.2916666666666667,1.7083333333333333,2.375,3.125
2019-08-19,0,0,0,0,10,12,12,13,1.2916666666666667,1.7083333333333333,2.375,3.125
2019-08-20,0,0,0,0,10,12,12,13,1.2916666666666667,1.7083333333333333,2.375,3.125
2019-08-21,0,0,0,0,10,12,12,13,1.25,1.7083333333333333,2.375,3.125
2019-08-22,0,0,0,0,10,12,12,14,1.6666666666666667,2.0833333333333335,2.5,3.1666666666666665
2019-08-23,0,0,0,0,10,12,12,14,1.6666666666666667,2.0833333333333335,2.4583333333333335,3.1666666666666665
2019-08-24,0,0,0,0,10,12,12,14,1.2916666666666667,2.0833333333333335,2.4583333333333335,3.1666666666666665
2019-08-25,0,0,0,0,10,12,12,14,1.2916666666666667,2.0833333333333335,2.4583333333333335,3.1666666666666665
2019-08-26,0,0,0,0,10,12,12,14,1.2916666666666667,2.0833333333333335,2.4583333333333335,3.1666666666666665
2019-08-27,0,0,0,0,10,12,12,14,1.3333333333333333,2.0833333333333335,2.4583333333333335,3.1666666666666665
2019-08-28,0,0,0,0,10,11,12,14,1.375,2.0833333333333335,2.5,3.1666666666666665
2019-08-29,0,0,0,0,10,11,12,14,1.375,2.0833333333333335,2.5,3.1666666666666665
2019-08-30,0,0,0,0,10,11,12,14,1.3333333333333333,2.0833333333333335,2.5,3.1666666666666665
2019-08-31,0,0,0,0,10,11,12,14,1.375,2.0833333333333335,2.5,3.1666666666666665
2019-09-01,0,0,0,0,10,11,12,14,1.3333333333333333,2.0833333333333335,2.2916666666666665,3.1666666666666665
2019-09-02,0,0,0,0,10,11,12,14,1.3333333333333333,2.0833333333333335,2.2916666666666665,3.1666666666666665
2019-09-03,0,0,0,0,10,11,12,14,1.3333333333333333,2.0833333333333335,2.2916666666666665,3.1666666666666665
2019-09-04,0,0,0,0,11,11,12,14,1.3333333333333333,2.0833333333333335,2.2916666666666665,3.125
2019-09-05,0,0,0,0,11,11,12,14,1.2916666666666667,2.0833333333333335,2.25,3.0833333333333335
2019-09-06,0,0,0,0,11,11,12,14,1.3333333333333333,2.0833333333333335,2.25,3.0833333333333335
2019-09-07,0,0,0,0,11,11,12,14,1.3333333333333333,2.0416666666666665,2.25,3.0833333333333335
2019-09-08,0,0,0,0,11,11,12,14,1.25,2.0416666666666665,2.25,3.0833333333333335
2019-09-09,0,0,0,0,11,11,12,14,1.25,2.0416666666666665,2.25,3.0833333333333335
2019-09-10,0,0,0,0,11,11,12,14,1.2916666666666667,2.0416666666666665,2.25,3.0833333333333335
2019-09-11,0,0,0,0,10,11,12,14,1.25,2.0416666666666665,2.25,3.0833333333333335
2019-09-12,0,0,0,0,10,11,12,14,1.2083333333333333,2.0416666666666665,2.25,3.0833333333333335
2019-09-13,0,0,0,0,10,11,12,14,1.1666666666666667,2.0416666666666665,2.25,3.0833333333333335
2019-09-14,0,0,0,0,10,11,12,14,1.1666666666666667,2.0416666666666665,2.25,3.0833333333333335
2019-09-15,0,0,0,0,10,11,12,14,1.1666666666666667,2.0416666666666665,2.25,3.0833333333333335
2019-09-16,0,0,0,0,10,11,12,14,1.1666666666666667,2.0416666666666665,2.25,3.0833333333333335
2019-09-17,0,0,0,0,10,11,12,14,1.1666666666666667,2.0416666666666665,2.25,3.0833333333333335
2019-09-18,0,0,0,0,10,11,12,14,1.1666666666666667,2.0416666666666665,2.25,3.0833333333333335
2019-09-19,0,0,0,0,10,11,12,14,1.1666666666666667,2.0416666666666665,2.25,3.0833333333333335
2019-09-20,0,0,0,0,10,11,12,14,1.2083333333333333,2.0416666666666665,2.25,3.0833333333333335
2019-09-21,0,0,0,0,10,11,12,14,1.2083333333333333,2.0416666666666665,2.25,3.0833333333333335
2019-09-22,0,0,0,0,10,11,12,14,1.1666666666666667,2.0416666666666665,2.2083333333333335,3.0833333333333335
2019-09-23,0,0,0,0,10,11,12,14,1.1666666666666667,2.0416666666666665,2.2083333333333335,3.0833333333333335
2019-09-24,0,0,0,0,10,11,12,14,1.2083333333333333,2.0416666666666665,2.2083333333333335,3.0833333333333335
2019-09-25,0,0,0,0,10,11,12,14,1.25,2.0416666666666665,2.2083333333333335,3.0833333333333335
2019-09-26,0,0,0,0,10,11,12,14,1.2083333333333333,1.9583333333333333,2.2083333333333335,3.0833333333333335
2019-09-27,0,0,0,0,10,11,12,14,1.2083333333333333,1.9583333333333333,2.1666666666666665,3.0833333333333335
2019-09-28,0,0,0,0,10,11,12,14,1.2083333333333333,1.9166666666666667,2.125,3.0833333333333335
2019-09-29,0,0,0,0,10,11,12,14,1.1666666666666667,1.875,2.125,3.0833333333333335
2019-09-30,0,0,0,0,10,11,12,14,1.1666666666666667,1.875,2.125,3.0833333333333335
2019-10-01,0,0,0,0,10,11,12,14,1.1666666666666667,1.875,2.125,3.0833333333333335
2019-10-02,0,0,0,0,10,11,12,14,1.25,2.0,2.25,3.2083333333333335
2019-10-03,0,0,0,0,10,11,12,14,1.2916666666666667,2.0,2.25,3.2083333333333335
2019-10-04,0,0,0,0,10,11,12,14,1.25,2.0,2.25,3.2083333333333335
2019-10-05,0,0,0,0,10,11,12,14,1.3333333333333333,2.0416666666666665,2.2916666666666665,3.2083333333333335
2019-10-06,0,0,0,0,10,11,12,14,1.2916666666666667,2.0,2.2916666666666665,3.2083333333333335
2019-10-07,0,0,0,0,10,11,12,14,1.2916666666666667,2.0,2.2916666666666665,3.2083333333333335
2019-10-08,0,0,0,0,10,11,12,15,1.375,2.0416666666666665,2.3333333333333335,3.25
2019-10-09,0,0,0,0,10,11,12,15,1.3333333333333333,2.0416666666666665,2.3333333333333335,3.25
2019-10-10,0,0,0,0,10,11,12,15,1.375,2.0833333333333335,2.3333333333333335,3.25
2019-10-11,0,0,0,0,10,11,12,15,1.2916666666666667,2.0833333333333335,2.3333333333333335,3.25
2019-10-12,0,0,0,0,10,11,12,15,1.25,1.75,2.3333333333333335,3.25
2019-10-13,0,0,0,0,10,11,12,15,1.25,1.75,2.3333333333333335,3.25
2019-10-14,0,0,0,0,10,11,12,15,1.25,1.75,2.3333333333333335,3.25
2019-10-15,0,0,0,0,10,11,12,15,1.25,1.75,2.3333333333333335,3.25
2019-10-16,0,0,0,0,10,11,12,15,1.25,1.75,2.3333333333333335,3.25
2019-10-17,0,0,0,0,10,11,11,15,1.25,1.75,2.2916666666666665,3.25
2019-10-18,0,0,0,0,10,11,11,15,1.25,1.7083333333333333,2.2916666666666665,3.25
2019-10-19,0,0,0,0,10,11,11,15,1.2916666666666667,1.75,2.3333333333333335,3.2916666666666665
2019-10-20,0,0,0,0,10,11,11,15,1.2916666666666667,1.75,2.3333333333333335,3.25
2019-10-21,0,0,0,0,10,11,11,15,1.2916666666666667,1.75,2.3333333333333335,3.25
2019-10-22,0,0,0,0,10,11,11,15,1.2916666666666667,1.75,2.3333333333333335,3.25
2019-10-23,0,0,0,0,10,11,11,16,1.3333333333333333,1.75,2.375,3.2916666666666665
2019-10-24,0,0,0,0,10,11,11,16,1.4166666666666667,1.8333333333333333,2.4583333333333335,3.375
2019-10-25,0,0,0,0,10,11,11,16,1.4583333333333333,1.875,2.5,3.375
2019-10-26,0,0,0,0,10,11,11,16,1.4583333333333333,1.875,2.5,3.375
2019-10-27,0,0,0,0,10,11,11,16,1.4583333333333333,1.8333333333333333,2.4583333333333335,3.375
2019-10-28,0,0,0,0,10,11,11,16,1.4583333333333333,1.8333333333333333,2.4583333333333335,3.375
2019-10-29,0,0,0,0,10,11,11,16,1.4583333333333333,1.8333333333333333,2.4583333333333335,3.375
2019-10-30,0,0,0,0,10,10,11,14,1.4583333333333333,1.7916666666666667,2.4583333333333335,3.2916666666666665
2019-10-31,0,0,0,0,10,10,11,14,1.4583333333333333,1.7916666666666667,2.4583333333333335,3.2916666666666665
2019-11-01,0,0,0,0,10,10,11,14,1.4166666666666667,1.7916666666666667,2.4583333333333335,3.2916666666666665
2019-11-02,0,0,0,0,10,10,11,14,1.3333333333333333,1.7916666666666667,2.4583333333333335,3.2916666666666665
2019-11-03,0,0,0,0,10,10,11,14,1.3333333333333333,1.7916666666666667,2.4583333333333335,3.2916666666666665
2019-11-04,0,0,0,0,10,10,11,14,1.3333333333333333,1.7916666666666667,2.4583333333333335,3.2916666666666665
2019-11-05,0,0,0,0,10,10,11,16,1.5,1.9583333333333333,2.625,3.4583333333333335
2019-11-06,0,0,0,0,10,10,11,16,1.5,2.0,2.6666666666666665,3.3333333333333335
2019-11-07,0,0,0,0,10,10,11,16,1.375,2.0,2.6666666666666665,3.3333333333333335
2019-11-08,0,0,0,0,10,10,11,16,1.375,2.0,2.6666666666666665,3.3333333333333335
2019-11-09,0,0,0,0,10,10,11,16,1.375,2.0,2.6666666666666665,3.3333333333333335
2019-11-10,0,0,0,0,10,10,11,16,1.3333333333333333,2.0,2.6666666666666665,3.3333333333333335
2019-11-11,0,0,0,0,10,10,11,16,1.3333333333333333,2.0,2.6666666666666665,3.3333333333333335
2019-11-12,0,0,0,0,10,10,11,16,1.375,2.0,2.6666666666666665,3.3333333333333335
2019-11-13,0,0,0,0,10,10,11,16,1.4583333333333333,2.0833333333333335,2.75,3.4166666666666665
2019-11-14,0,0,0,0,10,10,11,16,1.4583333333333333,2.0416666666666665,2.75,3.4166666666666665
2019-11-15,0,0,0,0,10,10,11,16,1.4583333333333333,2.0833333333333335,2.7083333333333335,3.4583333333333335
2019-11-16,0,0,0,0,10,10,11,16,1.4583333333333333,2.0833333333333335,2.7083333333333335,3.4583333333333335
2019-11-17,0,0,0,0,10,10,11,16,1.4166666666666667,2.0416666666666665,2.6666666666666665,3.4583333333333335
2019-11-18,0,0,0,0,10,10,11,16,1.4166666666666667,2.0416666666666665,2.6666666666666665,3.4583333333333335
2019-11-19,0,0,0,0,10,10,11,16,1.4166666666666667,2.0416666666666665,2.6666666666666665,3.4583333333333335
2019-11-20,0,0,0,0,10,10,11,17,1.4166666666666667,2.0833333333333335,2.7083333333333335,3.5
2019-11-21,0,0,0,0,10,11,12,18,1.75,2.375,2.8333333333333335,3.5833333333333335
2019-11-22,0,0,0,0,10,11,12,18,1.7916666666666667,2.375,2.875,3.625
2019-11-23,0,0,0,0,10,11,12,18,1.5,2.375,2.875,3.625
2019-11-24,0,0,0,0,10,11,12,18,1.5,2.3333333333333335,2.875,3.5833333333333335
2019-11-25,0,0,0,0,10,11,12,18,1.5,2.3333333333333335,2.8333333333333335,3.5833333333333335
2019-11-26,0,0,0,0,10,11,12,18,1.5416666666666667,2.3333333333333335,2.8333333333333335,3.5833333333333335
2019-11-27,0,0,0,0,10,11,12,18,1.5833333333333333,2.3333333333333335,2.875,3.625
2019-11-28,0,0,0,0,10,11,12,18,1.5416666666666667,2.3333333333333335,2.875,3.625
2019-11-29,0,0,0,0,10,10,12,18,1.5833333333333333,2.3333333333333335,2.9583333333333335,3.6666666666666665
2019-11-30,0,0,0,0,10,10,12,18,1.75,2.375,3.0,3.7083333333333335
2019-12-01,0,0,0,0,10,10,11,18,1.5833333333333333,2.375,2.875,3.7083333333333335
2019-12-02,0,0,0,0,10,10,11,18,1.5833333333333333,2.375,2.875,3.7083333333333335
2019-12-03,0,0,0,0,10,10,11,18,1.5833333333333333,2.375,2.875,3.7083333333333335
2019-12-04,0,0,0,0,10,10,11,18,1.4166666666666667,2.375,2.875,3.7083333333333335
2019-12-05,0,0,0,0,10,10,11,18,1.4166666666666667,2.375,2.875,3.6666666666666665
2019-12-06,0,0,0,0,10,10,11,18,1.375,2.375,2.875,3.6666666666666665
2019-12-07,0,0,0,0,10,10,11,18,1.375,2.375,2.8333333333333335,3.6666666666666665
2019-12-08,0,0,0,0,10,10,11,18,1.3333333333333333,2.375,2.8333333333333335,3.6666666666666665
2019-12-09,0,0,0,0,10,10,11,18,1.3333333333333333,2.375,2.8333333333333335,3.6666666666666665
2019-12-10,0,0,0,0,11,11,11,18,1.375,2.4166666666666665,2.875,3.7083333333333335
2019-12-11,0,0,0,0,11,11,11,18,1.3333333333333333,2.4166666666666665,2.875,3.6666666666666665
2019-12-12,0,0,0,0,11,11,11,18,1.3333333333333333,2.4166666666666665,2.8333333333333335,3.6666666666666665
2019-12-13,0,0,0,0,11,11,11,18,1.4583333333333333,2.4583333333333335,2.875,3.7083333333333335
2019-12-14,0,0,0,0,11,11,11,18,1.4166666666666667,2.4583333333333335,2.875,3.7083333333333335
2019-12-15,0,0,0,0,11,11,11,18,1.4166666666666667,2.4583333333333335,2.875,3.7083333333333335
2019-12-16,0,0,0,0,11,11,11,18,1.4166666666666667,2.4583333333333335,2.8333333333333335,3.7083333333333335
2019-12-17,0,0,0,0,11,11,11,18,1.4166666666666667,2.4583333333333335,2.8333333333333335,3.7083333333333335
2019-12-18,0,0,0,0,11,11,11,18,1.3333333333333333,2.4583333333333335,2.8333333333333335,3.6666666666666665
2019-12-19,0,0,0,0,11,11,11,18,1.3333333333333333,2.4583333333333335,2.7916666666666665,3.6666666666666665
2019-12-20,0,0,0,0,11,11,11,18,1.3333333333333333,2.4166666666666665,2.7916666666666665,3.6666666666666665
2019-12-21,0,0,0,0,11,11,11,18,1.2916666666666667,2.3333333333333335,2.7916666666666665,3.6666666666666665
2019-12-22,0,0,0,0,11,11,11,18,1.25,2.3333333333333335,2.7916666666666665,3.6666666666666665
2019-12-23,0,0,0,0,11,11,11,18,1.25,2.3333333333333335,2.7916666666666665,3.6666666666666665
2019-12-24,0,0,0,0,11,11,11,18,1.2916666666666667,2.3333333333333335,2.7916666666666665,3.625
2019-12-25,0,0,0,0,11,11,11,18,1.1666666666666667,2.3333333333333335,2.7916666666666665,3.625
2019-12-26,0,0,0,0,11,11,11,18,1.1666666666666667,2.3333333333333335,2.7916666666666665,3.625
2019-12-27,0,0,0,0,11,11,11,18,1.1666666666666667,2.2916666666666665,2.7916666666666665,3.625
2019-12-28,0,0,0,0,11,11,11,18,1.2083333333333333,2.2916666666666665,2.7916666666666665,3.625
2019-12-29,0,0,0,0,11,11,11,18,1.0833333333333333,2.2916666666666665,2.7916666666666665,3.625
2019-12-30,0,0,0,0,11,11,11,18,1.0833333333333333,2.2916666666666665,2.7916666666666665,3.625
2019-12-31,0,0,0,0,11,11,11,18,1.0833333333333333,2.2916666666666665,2.7916666666666665,3.625
2020-01-01,0,0,0,0,11,11,11,18,0.9166666666666666,2.3333333333333335,2.8333333333333335,3.6666666666666665
2020-01-02,0,0,0,0,11,11,11,18,0.75,2.3333333333333335,2.8333333333333335,3.6666666666666665
2020-01-03,0,0,0,0,11,11,11,18,0.75,2.2916666666666665,2.7916666666666665,3.6666666666666665
2020-01-04,0,0,0,0,11,11,11,18,0.7083333333333334,2.2916666666666665,2.7916666666666665,3.6666666666666665
2020-01-05,0,0,0,0,11,11,11,18,0.7083333333333334,2.2916666666666665,2.7916666666666665,3.6666666666666665
2020-01-06,0,0,0,0,11,11,11,18,0.7083333333333334,2.2916666666666665,2.75,3.6666666666666665
2020-01-07,0,0,0,0,11,11,12,19,0.7916666666666666,2.3333333333333335,2.7916666666666665,3.7083333333333335
2020-01-08,0,0,0,0,12,12,12,19,0.875,2.375,2.8333333333333335,3.75
2020-01-09,0,0,0,0,12,12,12,19,1.0,2.4166666666666665,2.8333333333333335,3.75
2020-01-10,0,0,0,0,12,12,12,19,1.0416666666666667,2.4166666666666665,2.8333333333333335,3.75
2020-01-11,0,0,0,0,12,12,12,19,1.125,2.1666666666666665,2.7916666666666665,3.75
2020-01-12,0,0,0,0,12,12,12,19,1.125,2.1666666666666665,2.7916666666666665,3.75
2020-01-13,0,0,0,0,12,12,12,19,1.125,2.1666666666666665,2.75,3.75
2020-01-14,0,0,0,0,12,12,12,19,1.25,2.2916666666666665,2.875,3.7916666666666665
2020-01-15,0,0,0,0,11,12,12,19,1.2083333333333333,2.2916666666666665,2.875,3.7916666666666665
2020-01-16,0,0,0,0,11,12,12,19,1.2083333333333333,2.25,2.8333333333333335,3.7916666666666665
2020-01-17,0,0,0,0,11,12,12,19,1.2083333333333333,2.2083333333333335,2.8333333333333335,3.7916666666666665
2020-01-18,0,0,0,0,11,12,12,19,1.2083333333333333,2.2083333333333335,2.75,3.7916666666666665
2020-01-19,0,0,0,0,11,12,12,19,1.2083333333333333,2.0416666666666665,2.7083333333333335,3.7916666666666665
2020-01-20,0,0,0,0,11,12,12,19,1.2083333333333333,2.0416666666666665,2.7083333333333335,3.7916666666666665
2020-01-21,0,0,0,0,11,12,12,19,1.25,2.0416666666666665,2.7083333333333335,3.7916666666666665
2020-01-22,0,0,0,0,11,12,12,19,1.2916666666666667,1.875,2.7083333333333335,3.7916666666666665
2020-01-23,0,0,0,0,12,12,12,19,1.3333333333333333,1.9166666666666667,2.7083333333333335,3.7916666666666665
2020-01-24,0,0,0,0,12,12,12,19,1.3333333333333333,1.9166666666666667,2.7083333333333335,3.7916666666666665
2020-01-25,0,0,0,0,12,12,12,19,1.3333333333333333,1.9166666666666667,2.7083333333333335,3.7916666666666665
2020-01-26,0,0,0,0,12,12,12,19,1.25,1.9166666666666667,2.7083333333333335,3.7916666666666665
2020-01-27,0,0,0,0,12,12,12,19,1.25,1.9166666666666667,2.7083333333333335,3.7916666666666665
2020-01-28,0,0,0,0,12,12,12,19,1.2916666666666667,1.9166666666666667,2.7083333333333335,3.7916666666666665
2020-01-29,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.75,3.625
2020-01-30,0,0,0,0,12,12,12,15,1.3333333333333333,1.9583333333333333,2.75,3.625
2020-01-31,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.75,3.625
2020-02-01,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.75,3.625
2020-02-02,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.75,3.5833333333333335
2020-02-03,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.75,3.5833333333333335
2020-02-04,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.75,3.5833333333333335
2020-02-05,0,0,0,0,12,12,12,15,1.2916666666666667,1.9166666666666667,2.75,3.5833333333333335
2020-02-06,0,0,0,0,12,12,12,15,1.3333333333333333,1.9583333333333333,2.7916666666666665,3.625
2020-02-07,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.7916666666666665,3.625
2020-02-08,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.7916666666666665,3.625
2020-02-09,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.7083333333333335,3.625
2020-02-10,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.7083333333333335,3.625
2020-02-11,0,0,0,0,12,12,12,15,1.2916666666666667,1.9583333333333333,2.7083333333333335,3.625
2020-02-12,0,0,0,0,12,12,12,15,1.4583333333333333,2.0,2.7916666666666665,3.6666666666666665
2020-02-13,0,0,0,0,12,12,12,15,1.5416666666666667,2.0416666666666665,2.8333333333333335,3.7083333333333335
2020-02-14,0,0,0,0,12,12,12,15,1.4583333333333333,2.0416666666666665,2.8333333333333335,3.7083333333333335
2020-02-15,0,0,0,0,12,12,12,15,1.375,2.0416666666666665,2.8333333333333335,3.7083333333333335
2020-02-16,0,0,0,0,12,12,12,15,1.375,1.9583333333333333,2.8333333333333335,3.7083333333333335
2020-02-17,0,0,0,0,12,12,12,15,1.375,1.9583333333333333,2.8333333333333335,3.7083333333333335
2020-02-18,0,0,0,0,12,12,12,15,1.375,1.9583333333333333,2.8333333333333335,3.7083333333333335
2020-02-19,0,0,0,0,12,12,12,15,1.375,1.7916666666666667,2.8333333333333335,3.6666666666666665
2020-02-20,0,0,0,0,12,12,12,15,1.375,1.6666666666666667,2.8333333333333335,3.6666666666666665
2020-02-21,0,0,0,0,12,12,12,15,1.375,1.6666666666666667,2.8333333333333335,3.6666666666666665
2020-02-22,0,0,0,0,12,12,12,15,1.4583333333333333,1.7083333333333333,2.875,3.7083333333333335
2020-02-23,0,0,0,0,12,12,12,15,1.4583333333333333,1.7083333333333333,2.875,3.7083333333333335
2020-02-24,0,0,0,0,12,12,12,15,1.4583333333333333,1.7083333333333333,2.875,3.6666666666666665
2020-02-25,0,0,0,0,12,12,12,15,1.4583333333333333,1.7083333333333333,2.875,3.6666666666666665
2020-02-26,0,0,0,0,12,12,12,15,1.4166666666666667,1.7083333333333333,2.875,3.6666666666666665
2020-02-27,0,0,0,0,12,12,12,15,1.4166666666666667,1.7083333333333333,2.875,3.6666666666666665
2020-02-28,0,0,0,0,12,12,12,15,1.4583333333333333,1.7083333333333333,2.875,3.6666666666666665
2020-02-29,0,0,0,0,12,12,12,15,1.4583333333333333,1.7083333333333333,2.875,3.6666666666666665
2020-03-01,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.5833333333333335,3.6666666666666665
2020-03-02,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.5833333333333335,3.6666666666666665
2020-03-03,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.5833333333333335,3.6666666666666665
2020-03-04,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.5833333333333335,3.6666666666666665
2020-03-05,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.5833333333333335,3.6666666666666665
2020-03-06,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.5833333333333335,3.6666666666666665
2020-03-07,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.5416666666666665,3.6666666666666665
2020-03-08,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.5416666666666665,3.6666666666666665
2020-03-09,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.375,3.6666666666666665
2020-03-10,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.375,3.6666666666666665
2020-03-11,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.375,3.6666666666666665
2020-03-12,0,0,0,0,12,12,12,15,1.375,1.7083333333333333,2.2083333333333335,3.6666666666666665
2020-03-13,0,0,0,0,12,12,12,15,1.2916666666666667,1.7083333333333333,2.2083333333333335,3.6666666666666665
2020-03-14,0,0,0,0,12,12,12,15,1.2916666666666667,1.7083333333333333,2.2083333333333335,3.6666666666666665
2020-03-15,0,0,0,0,12,12,12,14,1.2916666666666667,1.7083333333333333,2.2083333333333335,3.625
2020-03-16,0,0,0,0,12,12,12,14,1.2916666666666667,1.7083333333333333,2.2083333333333335,3.625
2020-03-17,0,0,0,0,12,12,12,14,1.2916666666666667,1.7083333333333333,2.2083333333333335,3.625
2020-03-18,0,0,0,0,12,12,12,14,1.2916666666666667,1.6666666666666667,2.2083333333333335,3.625
2020-03-19,0,0,0,0,12,12,12,14,1.3333333333333333,1.7083333333333333,2.25,3.625
2020-03-20,0,0,0,0,12,12,12,14,1.3333333333333333,1.6666666666666667,2.25,3.625
2020-03-21,0,0,0,0,12,12,12,14,1.2916666666666667,1.6666666666666667,2.25,3.625
2020-03-22,0,0,0,0,12,12,12,14,1.25,1.6666666666666667,2.25,3.625
2020-03-23,0,0,0,0,12,12,12,14,1.25,1.6666666666666667,2.25,3.625
2020-03-24,0,0,0,0,12,12,12,14,1.2916666666666667,1.6666666666666667,2.25,3.625
2020-03-25,0,0,0,0,12,12,12,14,1.3333333333333333,1.7083333333333333,2.2916666666666665,3.6666666666666665
2020-03-26,0,0,0,0,12,12,12,14,1.3333333333333333,1.7083333333333333,2.25,3.6666666666666665
2020-03-27,0,0,0,0,12,12,12,14,1.3333333333333333,1.7083333333333333,2.25,3.6666666666666665
2020-03-28,0,0,0,0,12,12,12,14,1.3333333333333333,1.7083333333333333,2.25,3.6666666666666665
2020-03-29,0,0,0,0,12,12,12,14,1.3333333333333333,1.7083333333333333,2.25,3.6666666666666665
2020-03-30,0,0,0,0,12,12,12,14,1.3333333333333333,1.7083333333333333,2.25,3.6666666666666665
2020-03-31,0,0,0,0,12,12,12,14,1.3333333333333333,1.7083333333333333,2.25,3.6666666666666665
2020-04-01,0,0,0,0,12,12,12,14,1.2916666666666667,1.7083333333333333,2.25,3.6666666666666665
2020-04-02,0,0,0,0,12,12,12,14,1.3333333333333333,1.7916666666666667,2.2916666666666665,3.75
2020-04-03,0,0,0,0,12,12,12,14,1.3333333333333333,1.7083333333333333,2.2916666666666665,3.75
2020-04-04,0,0,0,0,12,12,12,14,1.3333333333333333,1.6666666666666667,2.2916666666666665,3.75
2020-04-05,0,0,0,0,12,12,12,14,1.3333333333333333,1.6666666666666667,2.2916666666666665,3.75
2020-04-06,0,0,0,0,12,12,12,14,1.3333333333333333,1.6666666666666667,2.2083333333333335,3.75
2020-04-07,0,0,0,0,12,12,12,14,1.3333333333333333,1.6666666666666667,2.2083333333333335,3.75
2020-04-08,0,0,0,0,12,12,12,14,1.3333333333333333,1.6666666666666667,2.2083333333333335,3.75
2020-04-09,0,0,0,0,12,12,12,14,1.3333333333333333,1.6666666666666667,2.0416666666666665,3.75
2020-04-10,0,0,0,0,12,12,12,14,1.3333333333333333,1.6666666666666667,1.9166666666666667,3.75
2020-04-11,0,0,0,0,12,12,12,14,1.25,1.6666666666666667,1.9166666666666667,3.75
2020-04-12,0,0,0,0,12,12,12,14,1.25,1.6666666666666667,1.875,3.75
2020-04-13,0,0,0,0,12,12,12,14,1.25,1.6666666666666667,1.875,3.6666666666666665
2020-04-14,0,0,0,0,12,12,12,14,1.25,1.6666666666666667,1.875,3.6666666666666665
2020-04-15,0,0,0,0,12,12,12,14,1.2916666666666667,1.625,1.875,3.625
2020-04-16,0,0,0,0,13,13,13,14,1.3333333333333333,1.6666666666666667,1.9166666666666667,3.6666666666666665
2020-04-17,0,0,0,0,13,13,13,14,1.3333333333333333,1.6666666666666667,1.9166666666666667,3.6666666666666665
2020-04-18,0,0,0,0,13,13,13,14,1.375,1.6666666666666667,1.9166666666666667,3.6666666666666665
2020-04-19,0,0,0,0,13,13,13,14,1.375,1.625,1.9166666666666667,3.6666666666666665
2020-04-20,0,0,0,0,13,13,13,14,1.375,1.625,1.9166666666666667,3.6666666666666665
2020-04-21,0,0,0,0,13,13,13,14,1.375,1.625,1.9166666666666667,3.6666666666666665
