trade_date,90 abs. var.,183 abs. var.,472 abs. var.,697 abs. var.,741 abs. var.,795 abs. var.,884 abs. var.,896 abs. var.,903 abs. var.,989 abs. var.,1233 abs. var.,1246 abs. var.,2599 abs. var.,2964 abs. var.,3405 abs. var.,3947 abs. var.,4110 abs. var.,4260 abs. var.,4403 abs. var.,4434 abs. var.,4506 abs. var.,5064 abs. var.,5413 abs. var.,5685 abs. var.,6155 abs. var.,6244 abs. var.,6621 abs. var.,6855 abs. var.,7166 abs. var.,7211 abs. var.,7910 abs. var.,7964 abs. var.,8154 abs. var.,8198 abs. var.,8707 abs. var.,9033 abs. var.,9122 abs. var.,9711 abs. var.,9826 abs. var.,9883 abs. var.,9984 abs. var.,10508 abs. var.,11540 abs. var.,12340 abs. var.,12487 abs. var.,12642 abs. var.,13077 abs. var.,13310 abs. var.,13449 abs. var.,13582 abs. var.,14413 abs. var.,14431 abs. var.,14619 abs. var.,90 rel. var.,183 rel. var.,472 rel. var.,697 rel. var.,741 rel. var.,795 rel. var.,884 rel. var.,896 rel. var.,903 rel. var.,989 rel. var.,1233 rel. var.,1246 rel. var.,2599 rel. var.,2964 rel. var.,3405 rel. var.,3947 rel. var.,4110 rel. var.,4260 rel. var.,4403 rel. var.,4434 rel. var.,4506 rel. var.,5064 rel. var.,5413 rel. var.,5685 rel. var.,6155 rel. var.,6244 rel. var.,6621 rel. var.,6855 rel. var.,7166 rel. var.,7211 rel. var.,7910 rel. var.,7964 rel. var.,8154 rel. var.,8198 rel. var.,8707 rel. var.,9033 rel. var.,9122 rel. var.,9711 rel. var.,9826 rel. var.,9883 rel. var.,9984 rel. var.,10508 rel. var.,11540 rel. var.,12340 rel. var.,12487 rel. var.,12642 rel. var.,13077 rel. var.,13310 rel. var.,13449 rel. var.,13582 rel. var.,14413 rel. var.,14431 rel. var.,14619 rel. var.,884 var over tot. assets,9826 var over tot. assets,7211 var over tot. assets,741 var over tot. assets,896 var over tot. assets,13310 var over tot. assets,4506 var over tot. assets,11540 var over tot. assets,7964 var over tot. assets,12340 var over tot. assets,2599 var over tot. assets,6621 var over tot. assets,9984 var over tot. assets,1246 var over tot. assets,8154 var over tot. assets,4403 var over tot. assets,10508 var over tot. assets,7166 var over tot. assets,14413 var over tot. assets,12642 var over tot. assets,3947 var over tot. assets,3405 var over tot. assets,697 var over tot. assets,989 var over tot. assets,2964 var over tot. assets,1233 var over tot. assets,14431 var over tot. assets,9122 var over tot. assets,9883 var over tot. assets,4260 var over tot. assets,6855 var over tot. assets,8198 var over tot. assets,14619 var over tot. assets,9033 var over tot. assets
2016-10-19,,-561920.0,,-473589556.75,-38900000.0,-898503000.0,19605000.0,205262601.0,,86559044.00999999,-112081247.84000003,-74534411.8900001,45100000.0,318800000.0,-209446423.9699998,3384349.7299999595,,,263180000.0,,-47350390.98999998,-25000000.0,,,383187600.0,,-43100000.0,-48400000.0,390397976.0,,,354165000.0,-24859722.909999996,13942000.0,,,41007675.0,479380488.55999994,-488031674.40999997,56852274.01999998,-80950000.0,102136595.48,-80025000.0,-171449078.72000003,,3376854.0,406770000.0,-14411000.0,3245.300000011921,-46748000.0,9856800.0,-1492661852.8000002,-38068024.0,,-0.21933549837621782,,-0.07875339974282278,-0.437570303712036,-0.43741866887882447,0.39042118888778254,0.03909277043160142,,0.09368623960566055,-0.09989425918141193,-0.06431778184901778,0.025139353400222966,2.370260223048327,-0.04934193491409429,0.006452358832334205,,,0.2940565842083848,,-0.2706162738219829,-0.4166666666666667,,,2.3791251092744177,,-0.2844696719688469,-0.580335731414868,0.6547006137850075,,,23.611,-0.31908248296185027,3.7129161118508653,,,0.15942483489438572,0.3046962805765974,-0.4066854546993357,0.3383640422450642,-0.09493652329433841,9.168413955706438,-0.28894554374480946,-0.12433314715228386,,0.007121800494820134,47.855294117647055,-0.012350964187901556,1.7757401007798988e-05,-0.18858744982552395,2.1724411531340917,-0.19025300810630477,-0.006029927568491719,9.202716841039883e-05,-0.0017375177078348275,,-0.00022637570624525308,0.0009722722628626674,-8.573525527438387e-06,-8.367297314508775e-05,-0.00026501799784332147,0.003108849129132191,-0.0006473082629142025,0.00019430483752173243,-0.0002413672814834414,-0.00040435024484121776,-0.00022838178420377334,-0.00022428932009110544,0.0002101717674728275,0.0006342318253334644,0.0006123200851455569,3.146943176575359e-05,,1.6077208697068526e-05,-0.00017334582158616256,-0.0002495392438466372,6.633470451188402e-05,0.0006051275111390341,-0.0006205878103758581,-0.002345823371587756,0.0004592654808157883,0.0005290789516475011,,-5.547009455347508e-05,7.594828797705812e-05,,
2016-10-20,,4190000.0,,678256528.8600006,,336995758.38999987,-10370000.0,-130285626.0,,-99201901.23000002,10635215.540000081,-49490636.82999992,465900000.0,-244700000.0,376657724.8699999,12935140.659999967,,,126764016.22000003,,144684211.41,0.0,,,-441985547.3,,-30300000.0,15100000.0,534712592.0,,,-285171809.61,-19382825.97,-6044000.0,,,-18420222.0,-432183302.89999986,1113797958.98,-132012050.96,-149225000.0,-94687366.09,76106480.09999996,167800000.0,,412935145.0,-388060000.0,-102239750.0,-913857.349999994,30158000.0,28968333.21,1590122881.5100002,395641665.0,,2.095,,0.12242927532114152,,0.29161972861716845,-0.1485247780005729,-0.023879696466034554,,-0.09817267026638234,0.010530775089316114,-0.04564244441636709,0.2533304333641455,-0.5398191043459077,0.09333956405676591,0.024503110002002264,,,0.10945125585171181,,1.1336928632005288,0.0,,,-0.8121002247129077,,-0.27949451157642285,0.43142857142857144,0.5419212413586627,,,-0.7724779153224168,-0.3653669576174861,-0.3415268124540883,,,-0.06176509165803986,-0.21054520688969694,1.5643432502696535,-0.5870507975586556,-0.19336551232628202,-0.8358948588111398,0.38646404218975383,0.1389648033126294,,0.8647237152735263,-0.9344763647747248,-0.08872047923794511,-0.005000290657442243,0.14993760471718282,2.0125283597332224,0.2502945780679168,0.0630493296538989,-4.867746678989216e-05,0.003965405890954984,,,-0.000617127035282473,-6.0825418537500435e-05,0.000255671767069122,0.00025204107440180665,-0.002503229093668486,0.0006335311179734706,0.0020072422128908016,-0.00016968511900112006,-0.0007453880825995148,-0.00015164485308205393,-0.00017487567636993915,0.00010123192241398122,-0.0005879747679962387,0.0008386704849664523,9.248609947647398e-05,,6.144783267323814e-05,0.0003117362499524798,0.0003573803918043625,-7.602358459907344e-05,-0.0004644752257707705,5.8886613524019706e-05,0.002498990251640352,-0.00020629728736300124,-0.0012285312897454671,,1.7305752639617226e-05,-3.2924361822790084e-05,,
2016-10-21,-85000000.0,1425000.0,,-877951652.8100004,,411797981.6200001,-9625000.0,-2138030708.0,,31419880.150000095,-8139136.080000162,75062363.23000002,-713775000.0,72400000.0,-401037168.02999973,-2189193.9700000286,,-109000000.0,-246463123.15999997,,-155846625.07999998,1998441.1099999994,-348000000.0,,89034464.36,,129100000.0,74700000.0,-454610568.0,,,307106809.61,1545303748.68,50941001.0,,,18169462.0,97839749.1099999,-1063803874.31,25944940.5,-163864827.0,9273720.0,114643519.90000004,-129825000.0,,-2180419.0,9411000.0,-377256576.25,1025729.8799999952,86021000.0,-38282382.68,-910055472.9300003,532933457.0,-0.7727272727272727,0.23021001615508885,,-0.14118966610254388,,0.27589384420078295,-0.16190075693860387,-0.40146056405832187,,0.034478768062110116,-0.007975222473673337,0.07253656247706011,-0.3096637744034707,0.34707574304889743,-0.0908967698521309,-0.004047818362007464,,-0.9478260869565217,-0.19180877873371419,,-0.572321114410132,0.05709831742857141,-0.8,,0.8706296470503675,,1.652797337088721,1.4910179640718564,-0.29880860404277143,,,3.656329854646923,45.89901340617436,4.37149240538917,,,0.06493497995163369,0.06037615325260591,-0.5826544200078777,0.2793946922520486,-0.26323666987951805,0.49887462021121853,0.419883062995807,-0.09439758598124046,,-0.0024486177088396603,0.3458654906284454,-0.3592438224674996,0.00564062065870506,0.3719103309626235,-0.8828487732567747,-0.1145714139490517,0.07989102998956588,-4.5180387449634724e-05,-0.0037874141499350316,,,-0.010127261100705973,-0.00022444097473273063,-0.0002753968911856583,0.0003796638064306028,0.0026957738274719805,-0.0004901560035214888,-0.0030751648647910105,0.0007229818106615379,-0.0008185149217827522,0.00022999948622817382,0.01394203500901667,-0.00019682190976293926,5.7586493221062815e-05,-0.0007130343875190326,-0.00012222271219652697,,-1.039967235716353e-05,-0.000331913603780152,-0.00046260182145816043,2.4078690902689266e-05,0.00013742544481325615,-4.506595648764544e-05,-0.0014302163573323304,0.00020348890059224755,0.0002414489509332172,-0.0002039848823300555,8.561190213108654e-05,0.0002774983369522024,,
2016-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17563000.0,,,,,-34130600.0,,,,-4116100.5200000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.630334134874206,,,,,-0.9319953032413096,,,,-0.810263898376979,,,,,,,,,,,,,,,,,,,-0.00010905996519643965,,-1.3141318121005082e-05,,,,,,,,,,,,,,,
2016-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8698000.0,,,,,375600.0,,,,-413252.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8444660194174757,,,,,0.15081914551879216,,,,-0.4287514714037301,,,,,,,,,,,,,,,,,,,-5.401147738305711e-05,,-1.3193743484395236e-06,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-602000.0,,,,,57005980.0,,,,5653421.069999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3757802746566791,,,,,19.890432658757852,,,,10.267785383852715,,,,,,,,,,,,,,,,,,,-3.7382052638078155e-06,,1.8049463173183854e-05,,,,,,,,,,,,,,,
2016-10-25,,-430000.0,,1493781931.6099997,,-1539800000.0,28190000.0,-221408826.0,,218324652.64999998,59256176.95000005,-71217899.0,-33500000.0,-37099844.0,23789562.089999676,-488117487.80999994,,-517000000.0,-277191000.0,,-50190447.27000001,0.0,,,-56401074.08,,185480000.0,-119600000.0,-488000000.0,,,-184027000.0,-170494796.96,-1144001.0,,,-34368167.0,-688413428.2,-9997885.419999957,-52844353.16,471275000.0,408200.0,100142718.49000001,93149037.68000007,,97237438.0,-38871019.0,-141599225.16999984,-5319677.129999995,,-5204018.97,-431215800.42999935,870346366.0,,-0.86,,0.26834279202632483,,-0.5693684366218015,0.4915431560592851,-0.04364677929329802,,0.2171573564295832,0.05870552947150081,-0.07396193208560609,-0.01710929519918284,-0.22484775197726853,0.0060034291961846955,-0.9070834880251017,,-0.9663551401869159,-0.22056039513442172,,-0.18077236041481365,0.0,,,-0.49912454938053097,,0.8695326051286859,-0.6133333333333333,-0.37480798771121354,,,-0.469716654372446,-0.5573637904552807,-0.5176472770826801,,,-0.09551901436151196,-0.2942141155690623,-0.01505743050875907,-0.6971493547195834,0.5496078602874719,0.4082,0.2825198581481519,0.0910903947584589,,0.19935404144445182,-0.6492355689589688,-0.11836518503334491,-0.02908455761675191,,-0.8388141614595997,-0.05683421242531622,0.13466541140206315,0.00013232572698235873,-3.559503177566218e-05,,,-0.0010487524723161166,-8.42415218694393e-05,-8.869164242908937e-05,0.000331641646395591,-0.0016153831651541221,0.0003516854230009737,-0.00014432842698399194,0.0010387193357203877,0.0023540477039844954,-0.00021821961733418195,-0.001538237663696851,-0.00022136075080766217,2.534776393166695e-06,-0.0007654040746129067,-1.6614674121834903e-05,,-0.0023187812567498057,1.9689145832619703e-05,0.0007870891753690014,0.00016731355442793858,-7.04207536492046e-05,0.000328098248487924,-0.0006776860418514034,-0.0003849063069782013,-0.0004917804160401309,-0.0009675246253636577,-0.00013707072951643843,-6.231883330515168e-06,,
2016-10-26,,1310000.0,,-979362763.71,145100000.0,-680045500.0,-51040000.0,-213668825.0,,-174096015.99,225083204.63999987,-15780773.940000057,-224500000.0,120100000.0,-914743330.4000001,473730367.74,,66000000.0,88130000.0,,-71077680.04999998,0.0,,,5733435.310000002,,-63960000.0,-6400000.0,-199502555.0,,,764053000.0,21605129.76000002,7845101.0,,,92369626.0,307811194.69000006,83139719.99000001,211489260.97000003,-626215445.0,11658800.0,-417600000.0,16250962.319999933,,138375450.0,1536039.0,-113880000.0,1942923.6099999845,,4828447.33,-277625393.3500004,-1985578442.0,,18.714285714285715,,-0.13871060779245337,29.612244897959183,-0.5839305340889576,-0.596679915828852,-0.04404332624554267,,-0.14227017732287325,0.2106266349252691,-0.017697770076312326,-0.11665367627955313,0.9390148553557467,-0.22946303617635985,9.4746073548,,3.6666666666666665,0.08996833984005677,,-0.31249250878843493,0.0,,,0.10129936596507064,,-0.16038516512450163,-0.08488063660477453,-0.2450891339066339,,,3.6776458922967326,0.15956497254169505,7.3593818011257035,,,0.28383320828735237,0.18639129006952673,0.127127750295793,9.212702769267935,-0.47128161429915333,8.27922170146286,-0.918599055510362,0.0145650695373136,,0.23653923076923078,0.07314136719743444,-0.10797465651777986,0.010940861123646057,,4.82844733,-0.03879594442995903,-0.27075917026846297,-0.0002395851403043487,0.00029599868877710334,,0.0008443988425754813,-0.0010120902247845787,-6.775054382518101e-05,-0.00012560151436330917,-0.0013829617731880167,0.006706832983668171,6.13557230437086e-05,-0.0009672158763554087,-0.0003581868056538495,-0.003127984787017939,-4.835405844286481e-05,0.000194925739192421,7.037935203047454e-05,7.239698925196439e-05,-0.00031290997641943754,1.5415600781792276e-05,,0.002250435857967637,-0.0007570763498514686,-0.0005160363864120325,-0.00013341884617000505,0.0002279667945037578,0.0012462735364913355,-0.00043630788516837407,0.0010344936819184347,0.0019681625477170742,0.000123513781961318,-7.334888535996705e-06,4.27357617240788e-05,,
2016-10-27,,-80000.0,,187457382.64000034,-145300000.0,1377245500.0,1935000.0,176159403.0,,-80690871.53999996,-39233654.47999978,184553210.75,53500000.0,22000000.0,994087812.54,-2111020.930000007,,-69000000.0,-61521897.31999993,,63839060.099999994,0.0,,,140462638.76999998,,-156700000.0,30250000.0,285001464.0,,,-715309000.0,-84405333.30000001,-631101.0,,,-103180835.0,-529660226.71000004,614294576.1200001,-169309260.21,460209314.0,-12967000.0,93000000.0,172300000.0,,-252090820.0,1047600.0,-65508000.0,1092355.5200000107,140094000.0,-3808481.46,-115742546.60999966,231065355.0,,-0.057971014492753624,,0.030826167755961965,-0.9686666666666667,2.842292249891395,0.05608695652173913,0.03798451355094221,,-0.07687744403534123,-0.03032625189398594,0.2107010623203909,0.03147058823529412,0.08870967741935484,0.32362700656316234,-0.0040307399762008825,,-0.8214285714285714,-0.057621130385356906,,0.40823986918388494,0.0,,,2.2534464602055952,,-0.46799868590030763,0.4384057971014493,0.4637960113894371,,,-0.7360592462099034,-0.5375953257506317,-0.07082188833905036,,,-0.2469587703180315,-0.2703401909150483,0.833365164333498,-0.7221688635208726,0.6550700043501775,-0.9923471340016836,2.51315346284689,0.15220848056537103,,-0.3484923631289948,0.046483560367395836,-0.06962921832184595,0.00608462807085786,1.5566,-0.6534298492150911,-0.01682691809517122,0.04320758401701196,9.08301815221228e-06,0.002187045964026304,,-0.0008455627279546343,0.000834418450048514,-3.897262578942709e-05,0.00011281013418628467,0.0003079871765002049,-0.00627895969875741,0.0006505209274542847,0.00023049465204906175,-0.0008775464735140434,0.0022987739196307457,0.0005654917035345235,-0.0007615215538184833,-4.913050345020972e-05,-8.052044461095672e-05,0.00044701082339394186,-1.2159194407577267e-05,,-1.0028314672872242e-05,0.000822744859173246,9.877323697437172e-05,-6.183761825966925e-05,4.17591130648016e-05,-0.0002172346239537195,-0.000181897574735704,-0.001155573823613495,-0.0015756267878503554,-0.00012912804477774155,3.466880909592192e-05,-3.4378884299676775e-06,,
2016-10-28,,-1200000.0,,2830801696.7199993,-4699969.17,-1248858166.63,-34115000.0,-437254155.0,,-44671122.360000014,-260339882.54000008,-713743923.91,-233000000.0,-125000000.0,-33513628.01999998,-3973475.0400000215,,85000000.0,-22017850.53999996,,50968634.59,53996882.22,,,354707569.73,,108900000.0,-56650000.0,355501091.0,,,180596104.45999998,1937641073.18,43030000.0,,517317918.88,-313422827.0,334880639.54999995,-644329094.6600001,25202124.679999992,-144493278.0,19900000.0,-48500000.0,-378800000.0,,1026529.0,52368759.730000004,111736805.86999989,16037186.22999999,-129253464.18,1239878342.15,-28499915.609999657,216898482.0,,-0.9230769230769231,,0.4515865527752524,-0.999993440425532,-0.6707799799280267,-0.9363249622615617,-0.0908330318025592,,-0.046104363523497206,-0.20752720707448222,-0.6730551019872268,-0.13287710293698318,-0.46296296296296297,-0.008242820301184707,-0.007617576043335219,,5.666666666666667,-0.021882726531314414,,0.2314489930044823,1.5427680634285714,,,1.7490942564165783,,0.6113512603154999,-0.5707808564231738,0.3952212586841503,,,0.7040783799610135,26.68927098044077,5.196859903381642,,5.1731791888,-0.9961787757034499,0.2342517636161311,-0.47677934093861,0.38691386070438855,-0.12426922373219583,199.0,-0.37306171116998255,-0.2904239822126811,,0.0021781508130235437,2.2204641897678994,0.12765486445212196,0.08878992476324071,-0.5617420018774936,613.8115304641261,-0.004214297025618485,0.038878627586929594,-0.0001601380693864196,-0.002293976539531741,,-2.735112699716365e-05,-0.002071152195562179,6.647549493309774e-05,9.006677884014792e-05,-0.00016061696838989178,0.0015852668729974364,-0.0014301644069627572,-0.0010038365220080634,0.0006098583979941245,-0.0007217528392490445,-0.0021869913060793564,0.017481779682641772,-1.7583139159299116e-05,0.00012357190157770022,0.000557586031927733,0.003958512588885349,,-1.8875823294619678e-05,-2.7737152410356053e-05,0.0014915787411507067,-3.423380810008112e-05,-0.0002372676878681909,-0.0014414878561099245,-4.4789627336429184e-05,-0.0035101791394122842,0.00023453615417904467,0.00015907077979866713,-6.492522430690833e-05,0.00023440358855636288,,
2016-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-564448.93,,,,,,,,,,,,4238476.41,,,,,-72323359.73,,,,-1238367201.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9817375084079207,,,,,,,,,,,,0.2119238205,,,,,-0.952207512440477,,,,-0.9971566861978984,,,,,-3.7181603037743926e-06,,,,,,,,,,,,,,2.6319426621905737e-05,,-0.003953688027152212,,,,,,,,,,,,,,,
2016-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120000.0,,,,-1741896.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4104683195592287,,,,-0.49330053927004075,,,,,,,,,,,,,,,,,,,,,-5.5612878597405056e-06,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26949501.840000004,,,,-1715049.6600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0799430674285717,,,,-0.9585514512688705,,,,,,,,,,,,,,,,,,,,,-5.475574045354364e-06,,,,,,,,,,,,,,,
2016-11-01,,,,-962938227.21,0.0,571938143.84,-7220000.0,-202711243.0,,-98974295.55000007,1197540937.6600003,56316205.46999991,-820474423.0,,-475065904.0799999,-46274592.149999976,,-220000000.0,79869252.59000003,,-201713446.01,52000000.0,,,,,-150330000.0,-39300000.0,-538798994.0,,,250268000.0,-557211431.22,,,-5315000.0,296561046.0,67001692.450000286,-68000000.0,92006564.25,-167625000.0,-18972200.0,-1251840000.0,200900026.67000008,,-296274588.0,-34799301.84,139105734.20999992,-2145542.8899999857,-15512527.780000001,15596952.62,-599745622.9000006,1722621058.0,,,,-0.1285847344593882,0.0,0.8014133569046654,-0.22690131992457574,-0.04898636237047901,,-0.09392861945580307,0.9289724535269335,0.059421160630168855,-0.31220791793832464,,-0.10479182764162512,-0.0888301774505917,,-0.41509433962264153,0.08778761067376471,,-0.6938782936536934,0.3851851851851852,,,,,-0.4673568364111173,-0.2664406779661017,-0.526788740662371,,,0.6876533542156095,-0.8962460108518997,,,-0.9008474576271186,1.0681520069455857,0.031045741382072122,-0.08684546615581099,8.747286623655574,-0.3024630097437748,-0.3636457730362147,-0.9667873059187557,0.2553056722315445,,-0.3844787979350573,-0.97478396185934,0.15854793145155088,-0.011417266350331908,-0.11634640647036372,210.31446969834874,-0.07541563622922066,0.44314002854997503,-3.3891158170011707e-05,-0.0002420974095085237,,0.0,-0.0009601871845096323,8.275807114443783e-05,-0.0003564482446314398,-0.004145706097096951,0.0021968445607263706,0.0007585007061808415,-0.0035348591896175647,-0.0008418733973412007,-0.0008372972179309343,0.000172559159704733,-0.005027271362105685,6.378243781280498e-05,-0.00011781059452826352,-0.0008450798061576539,4.9795799471307285e-05,,-0.00021982547157361527,-0.0003931825995850674,-0.0005073821279717328,-7.584915850991424e-05,,0.006630719434876265,-0.0009425425434214448,0.003321335612965698,0.0008562320047383476,-0.0004117126065377267,-4.504079991635476e-05,,,
2016-11-02,,,,-346325056.6499996,75300000.0,74099882.04999995,-16760000.0,965164132.0,,162587572.21000004,-1442980682.7400002,179616700.1600001,-413100000.0,162343000.0,-11476014.759999752,70783635.86000001,,-300000000.0,22555847.409999967,,199109554.0,75012601.46000001,,,,,129400000.0,21300000.0,180493830.0,,,-203788000.0,100760356.05,,,,-309499284.0,-105744224.76999998,172931555.55999994,146105257.69,85555000.0,2263000.0,1327007516.6000001,431448990.78,,20784399.0,22749800.0,110717816.75,79259.79999998212,-8478000.0,1010561352.23,508842492.1500006,-870108079.0,,,,-0.0530700790709531,2.51,0.05763836500466704,-0.6813008130081301,0.24525156271758564,,0.17029443387314727,-0.5802925019709773,0.1788898977343368,-0.22854771784232364,1.0976538201487491,-0.0028277474077356697,0.14912534761376045,,-0.967741935483871,0.02279127641829572,,2.237414390987319,0.4011369062032086,,,,,0.7552676122103543,0.19685767097966728,0.3729211363636364,,,-0.3317871813198353,1.562039846377322,,,,-0.5390091639293355,-0.047522030339552296,0.24186231546853137,1.4250714899451205,0.22131539804695077,0.06816265060240964,30.85683601935392,0.4367776784571775,,0.04382000741130863,25.27193956898467,0.10892286462955345,0.0004266432542572975,-0.0719584443803154,64.48561548000399,0.06920399062652044,-0.15510148560597253,-7.867254999022109e-05,0.0006156806121081665,,0.000438202845251094,0.004571715987626612,6.58692684927049e-05,0.00035184690171388184,0.004394637615399815,-0.0017888445959583553,0.001628941367564833,-0.001779763378719017,0.0007246618613447174,0.00042735250398258666,0.0005503656823089336,0.0009090797927398221,1.8012775731465503e-05,1.4052422777403798e-05,0.0002830957232059207,0.003226380926782492,,0.0003362546358524648,-9.497986021437285e-06,-0.00018248226028177655,0.00012459932619645115,0.0003081499860126857,-0.007989706035345273,0.0007996818625084585,-0.0034662374172250007,0.0013596855693339463,-0.0005614262816423546,2.441142590886403e-05,,,
2016-11-03,,-1350000.0,,-721743572.2300005,-50000000.0,17056894.24000001,-840000.0,-540403181.0,,-83238535.97000003,22980621.79000008,170447370.87000012,1180550000.0,-180143000.0,175553899.0699997,4034523.370000005,,12000000.0,125836071.12,,33474554.0,-147012601.46,,,39600000.0,,,-25600000.0,199389531.0,,,-335425000.0,443961019.28,28148000.0,,,991050.0,-122345710.23000002,182280989.05000007,-201591988.66000003,-89820000.0,-6243000.0,-1018607516.6,-526558990.78,,4037228.0,-21448568.0,577350000.0,-1005269.8399999738,243486000.0,-1014464189.01,930071883.539999,-76710776.0,,-0.47368421052631576,,-0.11679678975163905,-0.4748338081671415,0.01254460227964687,-0.10714285714285714,-0.11027356390430133,,-0.0744976203786187,0.02201919761854862,0.14399790142965282,0.8466365461847389,-0.58065129591965,0.043380026115971915,0.007396792457093603,,1.2,0.12431617394434338,,0.1161905571010732,-0.5610898126304188,,,0.13515358361774743,,,-0.19768339768339768,0.3000622759732773,,,-0.8172625936529208,2.6863424483722143,12.389084507042254,,,0.0037440339128437714,-0.05772608925769871,0.205287207002165,-0.8108108100520587,-0.19024421239912737,-0.17604263598680314,-0.7435021801390848,-0.3710124116351214,,0.008154411719334537,-0.9069161945031713,0.5121997630674401,-0.005408904517468523,2.2268703127858056,-0.9885325436571527,0.11830516682639808,-0.01618432481720273,-3.943015631968121e-06,0.0006489669889949499,,-0.00029097134478824304,-0.0025597406497302137,0.0003434824067217093,5.915295310818701e-05,-0.0033733123978442964,-0.002944350003922367,-0.0019880304297248855,0.005086176850028408,,-0.0004486564421450053,0.0005222698306063314,0.004005503823263063,0.00010049087878686384,-3.876680309294384e-05,0.0003127327038167141,-0.0032388413658439603,,1.9165830776209725e-05,0.00014529507971595753,-0.0003802941654824509,-6.379002622688256e-05,-0.0003419369047651161,0.0001272424605594209,0.0014616735582624351,1.1099265070806552e-05,-0.0018760564965835257,2.2457051265694183e-05,-2.933955414398682e-05,0.00015333470161943996,,
2016-11-04,,-650000.0,,1064936322.3000002,-46600000.0,234643223.71000004,7745000.0,311493881.0,,-2562620.9499999285,-5842889.940000057,-164895741.99000025,-457400000.0,235800000.0,11750503.420000076,246704677.56000006,,-16000000.0,141984665.26999998,,-66313997.379999995,320000000.0,15000000.0,,-7100000.0,,,-48900000.0,150106639.0,,,27000000.0,995184363.73,40016000.0,,,336925638.0,616702188.0700002,-832080643.61,10191465.369999997,35440000.0,-18107000.0,15239933.779999971,421810000.0,,296906020.0,37227568.0,-783748870.0,-1456697.8900000155,99406000.0,-5001988.72,-1162639557.3099995,-443787664.0,,-0.43333333333333335,,0.19512413115885294,-0.8426763110307414,0.17043186403796193,1.1064285714285715,0.07144083778780046,,-0.0024781340789850315,-0.005477827677505071,-0.12177273762026093,-0.17763451717509077,1.8124519600307456,0.0027828723397579033,0.4489810568466664,,-0.7272727272727273,0.1247600295386375,,-0.2062162563219009,2.782608695652174,0.10344827586206896,,-0.021346963319302466,,,-0.4706448508180943,0.17375799300757686,,,0.36,1.6335197943131214,1.3154503616042077,,,1.2681052206211354,0.30880314354865357,-0.7774910206394764,0.21666391012289815,0.09269964165206246,-0.619678302532512,0.043368536964875117,0.472515654930603,,0.594841564416981,16.91061454544133,-0.4597989393155711,-0.007880460315343887,0.2817422752291498,-0.42504005890500873,-0.13224277695228537,-0.09516991864477234,3.635554293999179e-05,-0.0029624201223553844,,-0.0002711852933426425,0.001475460503142238,-0.00046627513316535905,-0.0001171836009356712,5.046993736507834e-05,0.0002370051430451037,0.0015925492304671612,-0.0019706215672381467,,0.0001770249867470384,-0.0005052590180608088,0.008978749486242811,0.00011338691410378327,-0.00011243801114911647,0.00023543490392837838,-1.5969659800047594e-05,,0.0011719600230781016,9.725163269833069e-06,0.0005611259809764814,-1.9638699276134575e-06,0.0004475817663945553,-3.2351765741473955e-05,-0.0018271700594171163,0.003773398885336373,9.484387224008903e-05,-2.9942735020925576e-05,-5.6043132720349825e-05,0.0002179849872105837,,
2016-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1149553.6199999999,,,,,,,,,,,,-7855000.0,,,,,-30629000.0,,,,-6127120.760000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9138667681924361,,,,,,,,,,,,-0.7068298389273824,,,,,-0.7768140201374623,,,,-0.9055365986552327,,,,,-7.572385046321466e-06,,,,,,,,,,,,,,-4.877674808506709e-05,,-1.956182621919409e-05,,,,,,,,,,,,,,,
2016-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960000.0,,,,2133384.5700000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22272727272727272,,,,3.337760249672656,,,,,,,,,,,,,,,,,,,,,6.811176056704668e-06,,,,,,,,,,,,,,,
