,jaccard index-1,jaccard index-50,jaccard index-100,jaccard index-250
2019-09-02,0.9940828402366864,0.8012958963282938,0.8015267175572519,0.7634069400630915
2019-09-03,0.9882352941176471,0.8012958963282938,0.8030592734225621,0.7634069400630915
2019-09-04,0.9853801169590644,0.7948164146868251,0.8030592734225621,0.7634069400630915
2019-09-05,0.9824561403508771,0.7960954446854663,0.8011472275334608,0.7634069400630915
2019-09-06,0.9739130434782609,0.796976241900648,0.7980952380952381,0.7649842271293376
2019-09-07,0.9796511627906976,0.7987012987012987,0.7961904761904762,0.7649842271293376
2019-09-08,0.9970501474926253,0.7917570498915402,0.7904761904761904,0.7649842271293376
2019-09-09,0.9940828402366864,0.7930283224400871,0.7866666666666666,0.7649842271293376
2019-09-10,0.9853372434017595,0.7973856209150327,0.7866666666666666,0.7661927330173776
2019-09-11,0.9883381924198251,0.7956521739130434,0.7862595419847328,0.764612954186414
2019-09-12,0.9739130434782609,0.7973856209150327,0.7881679389312977,0.7693522906793049
2019-09-13,0.9824561403508771,0.7952069716775599,0.7881679389312977,0.7693522906793049
2019-09-14,0.9794721407624634,0.789587852494577,0.7900763358778626,0.7681388012618297
2019-09-15,0.9851632047477745,0.7903930131004366,0.7858508604206501,0.7665615141955836
2019-09-16,0.9939759036144579,0.7903930131004366,0.7896749521988528,0.7677725118483413
2019-09-17,0.987987987987988,0.7925764192139738,0.7942307692307692,0.7677725118483413
2019-09-18,0.9790419161676647,0.7864923747276689,0.7961538461538461,0.7709320695102686
2019-09-19,0.9878787878787879,0.7947598253275109,0.7961538461538461,0.7740916271721959
2019-09-20,0.9696969696969697,0.7930283224400871,0.7980769230769231,0.7740916271721959
2019-09-21,0.9847094801223242,0.7995642701525054,0.7980769230769231,0.7737341772151899
2019-09-22,0.9846625766871165,0.8030634573304157,0.7942307692307692,0.7733755942947702
2019-09-23,0.9937694704049844,0.8030634573304157,0.801923076923077,0.7702060221870047
2019-09-24,0.9815384615384616,0.8052516411378556,0.8034682080924855,0.7714285714285715
2019-09-25,0.9785932721712538,0.8013100436681223,0.7996146435452793,0.7698412698412699
2019-09-26,0.9753086419753086,0.8070175438596491,0.7976878612716763,0.7698412698412699
2019-09-27,0.9782608695652174,0.8100436681222707,0.801923076923077,0.7714285714285715
2019-09-28,0.9658385093167702,0.8100436681222707,0.7992277992277992,0.7698412698412699
2019-09-29,0.9808917197452229,0.8189845474613686,0.7934362934362934,0.7698412698412699
2019-09-30,0.9935064935064936,0.8207964601769911,0.7934362934362934,0.7698412698412699
2019-10-01,0.9776357827476039,0.8230088495575221,0.7965116279069767,0.7698412698412699
2019-10-02,0.9685534591194969,0.8211920529801324,0.7965116279069767,0.7698412698412699
2019-10-03,0.9810126582278481,0.8171806167400881,0.8042635658914729,0.7714285714285715
2019-10-04,0.9627329192546584,0.8259911894273128,0.803088803088803,0.7714285714285715
2019-10-05,0.9813084112149533,0.8233995584988962,0.8034682080924855,0.7702060221870047
2019-10-06,0.9905362776025236,0.8230088495575221,0.8034682080924855,0.7702060221870047
2019-10-07,0.9936305732484076,0.825503355704698,0.7953667953667953,0.768621236133122
2019-10-08,0.9811320754716981,0.8277404921700223,0.793036750483559,0.7670364500792393
2019-10-09,0.987460815047022,0.825503355704698,0.7976653696498055,0.7654516640253566
2019-10-10,0.984375,0.8340807174887892,0.7976653696498055,0.7654516640253566
2019-10-11,0.9845201238390093,0.8322147651006712,0.7996108949416343,0.766295707472178
2019-10-12,0.9845201238390093,0.8340807174887892,0.7976653696498055,0.767515923566879
2019-10-13,0.9905956112852664,0.8400900900900901,0.796875,0.7611464968152867
2019-10-14,0.9968354430379747,0.8477272727272728,0.7886497064579256,0.7632
2019-10-15,0.9752321981424149,0.8461538461538461,0.78515625,0.7648
2019-10-16,0.9876923076923076,0.837471783295711,0.7862745098039216,0.7616
2019-10-17,0.9664634146341463,0.8295964125560538,0.7886497064579256,0.7619808306709265
2019-10-18,0.9906832298136646,0.8288288288288288,0.7847358121330724,0.7619808306709265
2019-10-19,0.9813664596273292,0.831081081081081,0.78515625,0.7607655502392344
2019-10-20,0.9905956112852664,0.830316742081448,0.78515625,0.759170653907496
2019-10-21,0.9968354430379747,0.8299319727891157,0.787109375,0.7603833865814696
2019-10-22,0.9905660377358491,0.8280542986425339,0.787109375,0.7616
2019-10-23,0.9750778816199377,0.8235294117647058,0.7886497064579256,0.76
2019-10-24,0.9842271293375394,0.8208616780045351,0.786692759295499,0.7616
2019-10-25,0.9873417721518988,0.8163265306122449,0.7886497064579256,0.76
2019-10-26,0.9747634069400631,0.8163265306122449,0.788235294117647,0.76
2019-10-27,0.9935691318327974,0.8181818181818182,0.7893700787401575,0.7616
2019-10-28,0.9967637540453075,0.8215102974828375,0.781496062992126,0.7632
2019-10-29,0.9746835443037974,0.8200455580865603,0.7784313725490196,0.7644230769230769
2019-10-30,0.9690402476780186,0.8231292517006803,0.7784313725490196,0.7660256410256411
2019-10-31,0.9875776397515528,0.8167420814479638,0.7803921568627451,0.7644230769230769
2019-11-01,0.9875389408099688,0.8190045248868778,0.7803921568627451,0.7644230769230769
2019-11-02,0.9781931464174455,0.8140589569160998,0.781496062992126,0.7644230769230769
2019-11-03,0.9936908517350158,0.8177676537585421,0.7810650887573964,0.7656500802568218
2019-11-04,0.9968253968253968,0.8192219679633868,0.7790927021696252,0.7656500802568218
2019-11-05,0.9874213836477987,0.819634703196347,0.7806324110671937,0.7672552166934189
2019-11-06,0.9782608695652174,0.819634703196347,0.7806324110671937,0.7640449438202247
2019-11-07,0.9875776397515528,0.815068493150685,0.7790927021696252,0.7656500802568218
2019-11-08,0.9786585365853658,0.800453514739229,0.7799607072691552,0.7632
2019-11-09,0.9819277108433735,0.7990970654627539,0.787819253438114,0.7656500802568218
2019-11-10,0.9848484848484849,0.7923250564334086,0.7928994082840237,0.7656500802568218
2019-11-11,0.9969230769230769,0.7941176470588235,0.7944664031620553,0.7713365539452496
2019-11-12,0.9938650306748467,0.7923250564334086,0.7964426877470355,0.7729468599033816
2019-11-13,0.9696048632218845,0.7968397291196389,0.7964426877470355,0.7729468599033816
2019-11-14,0.9846153846153847,0.7882882882882883,0.796844181459566,0.7761674718196457
2019-11-15,0.9877300613496932,0.7905405405405406,0.7988165680473372,0.7761674718196457
2019-11-16,0.9848024316109423,0.7892376681614349,0.7886497064579256,0.7777777777777778
2019-11-17,0.9847560975609756,0.7887640449438202,0.7886497064579256,0.7745571658615137
2019-11-18,0.9969040247678018,0.7905405405405406,0.7925636007827789,0.7761674718196457
2019-11-19,0.9969040247678018,0.7905405405405406,0.7886497064579256,0.7793880837359098
2019-11-20,0.9663608562691132,0.7882882882882883,0.7897838899803536,0.7777777777777778
2019-11-21,0.9876543209876543,0.7945823927765236,0.7843137254901961,0.7777777777777778
2019-11-22,0.9603658536585366,0.7932584269662921,0.78515625,0.7806451612903226
2019-11-23,0.9752321981424149,0.7986577181208053,0.7925636007827789,0.7819063004846527
2019-11-24,0.9811912225705329,0.802247191011236,0.7901960784313725,0.7819063004846527
2019-11-25,1.0,0.8040540540540541,0.788235294117647,0.7867528271405493
2019-11-26,0.9936507936507937,0.8063063063063063,0.7897838899803536,0.7867528271405493
2019-11-27,0.9811912225705329,0.8004484304932735,0.7897838899803536,0.7883683360258481
2019-11-28,0.984375,0.7986577181208053,0.7847358121330724,0.7883683360258481
2019-11-29,0.9937106918238994,0.8031319910514542,0.786692759295499,0.7883683360258481
2019-11-30,0.9842767295597484,0.8053691275167785,0.7816764132553606,0.7870967741935484
2019-12-01,0.9809523809523809,0.804932735426009,0.7816764132553606,0.7870967741935484
2019-12-02,1.0,0.804932735426009,0.78125,0.785483870967742
2019-12-03,0.9903846153846154,0.804932735426009,0.78125,0.7838709677419354
2019-12-04,0.9746835443037974,0.8120805369127517,0.7808219178082192,0.7887096774193548
2019-12-05,0.9872611464968153,0.7986577181208053,0.7808219178082192,0.7870967741935484
2019-12-06,0.9841269841269841,0.7991071428571429,0.7827788649706457,0.7896440129449838
2019-12-07,0.9747634069400631,0.7951002227171492,0.7827788649706457,0.7867528271405493
2019-12-08,0.9840255591054313,0.7946428571428571,0.7827788649706457,0.7880258899676376
2019-12-09,1.0,0.7959641255605381,0.7808219178082192,0.7905844155844156
2019-12-10,0.9967637540453075,0.7982062780269058,0.7808219178082192,0.7905844155844156
2019-12-11,0.977491961414791,0.7919463087248322,0.7843137254901961,0.7873376623376623
2019-12-12,0.9774193548387097,0.8,0.7803921568627451,0.7857142857142857
2019-12-13,0.9838709677419355,0.7959641255605381,0.7788649706457925,0.7873376623376623
2019-12-14,0.9713375796178344,0.7869955156950673,0.7749510763209393,0.7860615883306321
2019-12-15,0.9903536977491961,0.786036036036036,0.7749510763209393,0.7857142857142857
2019-12-16,1.0,0.7837837837837838,0.7764705882352941,0.7850162866449512
2019-12-17,0.9871794871794872,0.7825112107623319,0.7749510763209393,0.7853658536585366
2019-12-18,0.9404388714733543,0.779510022271715,0.7699805068226121,0.7886178861788617
2019-12-19,0.9619047619047619,0.7888888888888889,0.7719298245614035,0.7853658536585366
2019-12-20,0.9525316455696202,0.78,0.7738791423001949,0.7853658536585366
2019-12-21,0.9836601307189542,0.7733333333333333,0.775390625,0.7837398373983739
2019-12-22,0.9700996677740864,0.7661469933184856,0.7734375,0.7821138211382114
2019-12-23,1.0,0.765625,0.775390625,0.7804878048780488
2019-12-24,0.9864864864864865,0.7678571428571429,0.7799607072691552,0.7804878048780488
2019-12-25,0.96,0.7678571428571429,0.7764705882352941,0.7792207792207793
2019-12-26,0.9965753424657534,0.773542600896861,0.7725490196078432,0.7792207792207793
2019-12-27,0.9897260273972602,0.773542600896861,0.7745098039215687,0.7792207792207793
2019-12-28,0.9830508474576272,0.7815315315315315,0.7651663405088063,0.7808441558441559
2019-12-29,0.9830508474576272,0.7815315315315315,0.7705882352941177,0.7808441558441559
2019-12-30,1.0,0.7863636363636364,0.7662082514734774,0.7792207792207793
2019-12-31,0.9965635738831615,0.7863636363636364,0.765748031496063,0.7775974025974026
2020-01-01,0.9656357388316151,0.7818181818181819,0.765748031496063,0.7775974025974026
2020-01-02,0.99644128113879,0.7795454545454545,0.765748031496063,0.7775974025974026
2020-01-03,0.975609756097561,0.7894736842105263,0.7618110236220472,0.7775974025974026
2020-01-04,0.9862068965517241,0.7912844036697247,0.7628458498023716,0.775974025974026
2020-01-05,0.986159169550173,0.7931034482758621,0.7648221343873518,0.775974025974026
2020-01-06,1.0,0.7926267281105991,0.7628458498023716,0.7743506493506493
2020-01-07,0.9965034965034965,0.7926267281105991,0.7669322709163346,0.7743506493506493
2020-01-08,0.9761092150170648,0.7862068965517242,0.7669322709163346,0.773095623987034
2020-01-09,0.9797297297297297,0.7885057471264367,0.7634194831013916,0.7714748784440842
2020-01-10,0.9503311258278145,0.7912844036697247,0.7638888888888888,0.7698541329011345
2020-01-11,0.9831649831649831,0.7931034482758621,0.7603960396039604,0.7698541329011345
2020-01-12,0.9931740614334471,0.7908045977011494,0.7638888888888888,0.7682333873581848
2020-01-13,1.0,0.7926267281105991,0.7634194831013916,0.7682333873581848
2020-01-14,0.9897959183673469,0.7908045977011494,0.7669322709163346,0.7698541329011345
2020-01-15,0.9832775919732442,0.7894736842105263,0.7751004016064257,0.7714748784440842
2020-01-16,0.9900662251655629,0.7977011494252874,0.7710843373493976,0.7714748784440842
2020-01-17,0.9771241830065359,0.8045977011494253,0.7710843373493976,0.7739837398373983
2020-01-18,0.9803921568627451,0.8068965517241379,0.7762096774193549,0.7739837398373983
2020-01-19,0.9900990099009901,0.8110599078341014,0.7797979797979798,0.775609756097561
2020-01-20,1.0,0.812933025404157,0.7793522267206477,0.7772357723577236
2020-01-21,0.9966777408637874,0.815242494226328,0.7789046653144016,0.7788617886178861
2020-01-22,0.9836065573770492,0.8064516129032258,0.7728194726166329,0.7804878048780488
2020-01-23,0.9803921568627451,0.8068965517241379,0.7753036437246964,0.7788617886178861
2020-01-24,0.961038961038961,0.8064516129032258,0.7717171717171717,0.7788617886178861
2020-01-25,0.9741100323624595,0.8,0.772635814889336,0.7792207792207793
2020-01-26,0.987012987012987,0.7954022988505747,0.7757575757575758,0.7792207792207793
2020-01-27,1.0,0.7949308755760369,0.7773279352226721,0.7792207792207793
2020-01-28,0.977491961414791,0.7917620137299771,0.7757575757575758,0.7766990291262136
2020-01-29,0.9871794871794872,0.7894736842105263,0.7737373737373737,0.7766990291262136
2020-01-30,0.9621451104100947,0.7881548974943052,0.7690763052208835,0.7799352750809061
2020-01-31,0.9841269841269841,0.7927107061503417,0.7690763052208835,0.7799352750809061
2020-02-01,0.9840764331210191,0.7881548974943052,0.7670682730923695,0.7811993517017828
2020-02-02,0.9903536977491961,0.8,0.7590361445783133,0.7811993517017828
2020-02-03,1.0,0.8018433179723502,0.7570281124497992,0.7824675324675324
2020-02-04,0.9655172413793104,0.7990867579908676,0.7630522088353414,0.779578606158833
2020-02-05,0.984375,0.7904328018223234,0.7661290322580645,0.7779578606158833
2020-02-06,0.975,0.7986270022883295,0.7661290322580645,0.7763371150729336
2020-02-07,0.9842767295597484,0.7949886104783599,0.7706237424547284,0.7750809061488673
2020-02-08,0.9688473520249221,0.7945205479452054,0.7706237424547284,0.7750809061488673
2020-02-09,1.0,0.7821100917431193,0.7665995975855131,0.7750809061488673
2020-02-10,1.0,0.7816091954022989,0.7661290322580645,0.775974025974026
2020-02-11,0.9968553459119497,0.7816091954022989,0.7656565656565657,0.775974025974026
2020-02-12,0.9875389408099688,0.769406392694064,0.7676767676767676,0.7727272727272727
2020-02-13,0.9876543209876543,0.7752293577981652,0.7656565656565657,0.7727272727272727
2020-02-14,0.975609756097561,0.7803203661327232,0.7676767676767676,0.7739837398373983
2020-02-15,0.975609756097561,0.7803203661327232,0.7748478701825557,0.7765089722675367
2020-02-16,0.9938271604938271,0.7711670480549199,0.7809330628803245,0.7765089722675367
2020-02-17,1.0,0.774712643678161,0.7809330628803245,0.7748776508972267
2020-02-18,0.9938271604938271,0.7729357798165137,0.7793522267206477,0.7748776508972267
2020-02-19,0.9817073170731707,0.768348623853211,0.7773279352226721,0.7748776508972267
2020-02-20,0.9818731117824774,0.7660550458715596,0.7793522267206477,0.7765089722675367
2020-02-21,0.9909365558912386,0.7637614678899083,0.7757575757575758,0.7752442996742671
2020-02-22,0.9848484848484849,0.7660550458715596,0.7813765182186235,0.7765089722675367
2020-02-23,0.9938650306748467,0.7632183908045977,0.7793522267206477,0.7748776508972267
2020-02-24,1.0,0.7626728110599078,0.7886178861788617,0.7765089722675367
2020-02-25,0.9878048780487805,0.7649769585253456,0.790224032586558,0.7765089722675367
2020-02-26,0.9760479041916168,0.7602739726027398,0.7963340122199593,0.7748776508972267
2020-02-27,0.9792899408284024,0.7648401826484018,0.7963340122199593,0.7732463295269169
2020-02-28,0.9823008849557522,0.769406392694064,0.7963340122199593,0.7745098039215687
2020-02-29,0.9792899408284024,0.7704545454545455,0.7983706720977597,0.7774140752864157
2020-03-01,0.9730538922155688,0.7734553775743707,0.7963340122199593,0.7806873977086743
2020-03-02,1.0,0.774712643678161,0.7963340122199593,0.7823240589198036
2020-03-03,0.9848484848484849,0.7676537585421412,0.7931034482758621,0.7843137254901961
2020-03-04,0.9760479041916168,0.7699316628701595,0.7947154471544715,0.7826797385620915
2020-03-05,0.9818731117824774,0.7785388127853882,0.7926829268292683,0.7745098039215687
2020-03-06,0.9877300613496932,0.7803203661327232,0.7947154471544715,0.7757774140752864
2020-03-07,0.9634146341463414,0.7790432801822323,0.7971602434077079,0.7745098039215687
2020-03-08,0.9937888198757764,0.7790432801822323,0.7971602434077079,0.7712418300653595
2020-03-09,1.0,0.7767653758542141,0.7971602434077079,0.7708674304418985
2020-03-10,0.9907120743034056,0.775,0.7971602434077079,0.7708674304418985
2020-03-11,0.9846153846153847,0.775,0.7971602434077079,0.7692307692307693
2020-03-12,0.9815950920245399,0.776255707762557,0.7931034482758621,0.7675941080196399
2020-03-13,0.99079754601227,0.771689497716895,0.791497975708502,0.7675941080196399
2020-03-14,0.9877675840978594,0.7727272727272727,0.7955465587044535,0.7692307692307693
2020-03-15,0.9969230769230769,0.7803203661327232,0.791497975708502,0.7717569786535303
2020-03-16,1.0,0.7839080459770115,0.7894736842105263,0.7684729064039408
2020-03-17,0.9938650306748467,0.7821100917431193,0.7931034482758621,0.7697368421052632
2020-03-18,0.9695121951219512,0.7831050228310502,0.7931034482758621,0.7713815789473685
2020-03-19,0.984472049689441,0.7808219178082192,0.7931034482758621,0.774671052631579
2020-03-20,0.9720496894409938,0.7886363636363637,0.7919191919191919,0.7763157894736842
2020-03-21,0.9538461538461539,0.7850678733031674,0.7919191919191919,0.7792421746293245
2020-03-22,0.9905956112852664,0.7886363636363637,0.7898989898989899,0.7792421746293245
2020-03-23,1.0,0.7886363636363637,0.7935222672064778,0.7788778877887789
2020-03-24,0.9693251533742331,0.7855530474040632,0.7919191919191919,0.7766830870279147
2020-03-25,0.9787878787878788,0.7968397291196389,0.7919191919191919,0.7750410509031199
2020-03-26,0.972972972972973,0.7954545454545454,0.7862903225806451,0.7721311475409836
2020-03-27,0.9939577039274925,0.7972665148063781,0.7903225806451613,0.7721311475409836
2020-03-28,0.978978978978979,0.8073394495412844,0.7862903225806451,0.7721311475409836
2020-03-29,0.9848024316109423,0.8114942528735632,0.7842741935483871,0.7721311475409836
2020-03-30,1.0,0.8186046511627907,0.7741935483870968,0.7721311475409836
2020-03-31,0.9908256880733946,0.8209302325581396,0.7721774193548387,0.7704918032786885
2020-04-01,0.9756838905775076,0.8209302325581396,0.7737373737373737,0.7688524590163934
2020-04-02,0.9635258358662614,0.8298368298368298,0.7681451612903226,0.7688524590163934
2020-04-03,0.96996996996997,0.8244803695150116,0.7690763052208835,0.7721311475409836
2020-04-04,0.9760479041916168,0.8314087759815243,0.7721774193548387,0.7704918032786885
2020-04-05,0.9908256880733946,0.8314087759815243,0.7721774193548387,0.7704918032786885
2020-04-06,1.0,0.8283062645011601,0.771255060728745,0.7721311475409836
2020-04-07,0.9908256880733946,0.8287037037037037,0.7696969696969697,0.7750410509031199
2020-04-08,0.9759036144578314,0.8267898383371824,0.77079107505071,0.7750410509031199
2020-04-09,0.9818731117824774,0.8263888888888888,0.768762677484787,0.7766830870279147
2020-04-10,0.9817629179331308,0.8352668213457076,0.7667342799188641,0.7766830870279147
2020-04-11,0.9969230769230769,0.8329466357308585,0.7667342799188641,0.7766830870279147
2020-04-12,0.9907407407407407,0.8306264501160093,0.7642276422764228,0.7814569536423841
2020-04-13,0.9657320872274143,0.8259860788863109,0.7657841140529531,0.7844112769485904
2020-04-14,1.0,0.8259860788863109,0.7637474541751528,0.782392026578073
2020-04-15,0.950920245398773,0.8259860788863109,0.7617107942973523,0.782392026578073
2020-04-16,0.981651376146789,0.8356481481481481,0.7601626016260162,0.7840531561461794
2020-04-17,0.9907407407407407,0.8425925925925926,0.7621951219512195,0.7840531561461794
2020-04-18,0.9846153846153847,0.8402777777777778,0.7621951219512195,0.7870216306156406
2020-04-19,0.9937888198757764,0.8310185185185185,0.7642276422764228,0.7853577371048253
2020-04-20,1.0,0.8348837209302326,0.758130081300813,0.7870216306156406
2020-04-21,0.9937888198757764,0.8348837209302326,0.758130081300813,0.7870216306156406
2020-04-22,0.9845679012345679,0.8372093023255814,0.7596741344195519,0.7853577371048253
2020-04-23,0.9937888198757764,0.8302325581395349,0.7617107942973523,0.78369384359401
2020-04-24,0.9783950617283951,0.8255813953488372,0.7657841140529531,0.7863105175292153
2020-04-25,0.9783950617283951,0.8148148148148148,0.7621951219512195,0.7866666666666666
2020-04-26,0.9937694704049844,0.8213457076566125,0.7637474541751528,0.7863105175292153
2020-04-27,1.0,0.8190255220417634,0.7637474541751528,0.7863105175292153
2020-04-28,0.9937694704049844,0.815242494226328,0.7693877551020408,0.7846410684474123
2020-04-29,0.9814241486068112,0.8198614318706697,0.7673469387755102,0.7829716193656093
2020-04-30,0.9753086419753086,0.815668202764977,0.7693877551020408,0.7829716193656093
2020-05-01,0.9845679012345679,0.8137931034482758,0.766260162601626,0.7816666666666666
2020-05-02,0.9751552795031055,0.812933025404157,0.7642276422764228,0.7816666666666666
2020-05-03,0.9936305732484076,0.815242494226328,0.7693877551020408,0.782608695652174
2020-05-04,0.9647435897435898,0.8148148148148148,0.7693877551020408,0.7878787878787878
2020-05-05,0.9525316455696202,0.8148148148148148,0.7693877551020408,0.7878787878787878
2020-05-06,0.9749216300940439,0.8101851851851852,0.7709611451942741,0.7861952861952862
2020-05-07,0.9874213836477987,0.8186046511627907,0.7730061349693251,0.7861952861952862
2020-05-08,0.9875776397515528,0.8209302325581396,0.7693877551020408,0.7831932773109244
2020-05-09,0.9845679012345679,0.8167053364269141,0.7755102040816326,0.7818791946308725
2020-05-10,0.9875389408099688,0.8167053364269141,0.7755102040816326,0.7802013422818792
2020-05-11,1.0,0.8167053364269141,0.7755102040816326,0.7815126050420168
2020-05-12,0.9937304075235109,0.8171296296296297,0.7693877551020408,0.7811447811447811
2020-05-13,0.9507692307692308,0.8225806451612904,0.7678207739307535,0.7785234899328859
2020-05-14,0.9873817034700315,0.8160919540229885,0.7780040733197556,0.7785234899328859
2020-05-15,0.9968354430379747,0.8263888888888888,0.7739307535641547,0.7785234899328859
2020-05-16,0.98125,0.8221709006928406,0.7682926829268293,0.7785234899328859
2020-05-17,0.9811320754716981,0.8259860788863109,0.7682926829268293,0.7785234899328859
2020-05-18,1.0,0.8259860788863109,0.773469387755102,0.7768456375838926
2020-05-19,1.0,0.8259860788863109,0.7766393442622951,0.7751677852348994
2020-05-20,0.9904153354632588,0.8167053364269141,0.7782340862422998,0.7751677852348994
2020-05-21,0.9840255591054313,0.8055555555555556,0.7766393442622951,0.7768456375838926
2020-05-22,0.9839743589743589,0.812933025404157,0.7811860940695297,0.7751677852348994
2020-05-23,0.9935691318327974,0.8133640552995391,0.7791411042944786,0.7751677852348994
2020-05-24,0.9935691318327974,0.815242494226328,0.7791411042944786,0.7718120805369127
2020-05-25,1.0,0.815242494226328,0.7791411042944786,0.7718120805369127
2020-05-26,0.9903846153846154,0.8175519630484989,0.7791411042944786,0.7697478991596639
2020-05-27,0.9779874213836478,0.8160919540229885,0.7827868852459017,0.7697478991596639
2020-05-28,0.9905660377358491,0.8133640552995391,0.7827868852459017,0.7663865546218488
2020-05-29,0.9842767295597484,0.8064516129032258,0.7827868852459017,0.7676767676767676
2020-05-30,0.9842271293375394,0.8045977011494253,0.7811860940695297,0.7719594594594594
2020-05-31,0.9840764331210191,0.804147465437788,0.7827868852459017,0.7719594594594594
2020-06-01,1.0,0.8078703703703703,0.7786885245901639,0.768581081081081
2020-06-02,1.0,0.8078703703703703,0.7802874743326489,0.7668918918918919
2020-06-03,0.9903536977491961,0.804147465437788,0.7786885245901639,0.7702702702702703
2020-06-04,0.9903846153846154,0.7954022988505747,0.7770961145194274,0.7719594594594594
2020-06-05,0.9872611464968153,0.7940503432494279,0.7820773930753564,0.7702702702702703
2020-06-06,0.9749216300940439,0.7990867579908676,0.7841140529531568,0.7689713322091062
2020-06-07,0.9873817034700315,0.8009153318077803,0.7820773930753564,0.7672849915682968
2020-06-08,1.0,0.7935779816513762,0.7841140529531568,0.7672849915682968
2020-06-09,0.9873817034700315,0.7963386727688787,0.7836734693877551,0.765993265993266
2020-06-10,0.9905660377358491,0.7917620137299771,0.7868852459016393,0.7676767676767676
2020-06-11,0.990506329113924,0.7972350230414746,0.7889344262295082,0.7676767676767676
2020-06-12,0.9713375796178344,0.7893518518518519,0.7848360655737705,0.7676767676767676
2020-06-13,0.9902597402597403,0.7847222222222222,0.7864476386036962,0.765993265993266
2020-06-14,0.9804560260586319,0.7906976744186046,0.7839506172839507,0.7655986509274874
2020-06-15,1.0,0.7925407925407926,0.7860082304526749,0.7652027027027027
2020-06-16,1.0,0.7925407925407926,0.7860082304526749,0.7652027027027027
2020-06-17,0.9867986798679867,0.7902097902097902,0.7860082304526749,0.7635135135135135
2020-06-18,0.9771241830065359,0.7911832946635731,0.7885010266940452,0.7652027027027027
2020-06-19,0.9805194805194806,0.7916666666666666,0.7905544147843943,0.7584459459459459
2020-06-20,0.996742671009772,0.7824074074074074,0.7901234567901234,0.7584459459459459
2020-06-21,0.996742671009772,0.786046511627907,0.7896907216494845,0.7614213197969543
2020-06-22,1.0,0.7837209302325582,0.7938144329896907,0.7563451776649747
2020-06-23,0.9935064935064936,0.786046511627907,0.7987551867219918,0.7580372250423012
2020-06-24,0.9774193548387097,0.7749419953596288,0.8004158004158004,0.7567567567567568
2020-06-25,0.9869706840390879,0.7767441860465116,0.7966804979253111,0.7584459459459459
2020-06-26,0.9901960784313726,0.7790697674418605,0.8008298755186722,0.7567567567567568
2020-06-27,0.974025974025974,0.7897196261682243,0.8004158004158004,0.7567567567567568
2020-06-28,0.993421052631579,0.7929411764705883,0.7983367983367984,0.7550675675675675
2020-06-29,1.0,0.7924528301886793,0.8004158004158004,0.7533783783783784
2020-06-30,0.993421052631579,0.7905882352941176,0.8020833333333334,0.7550675675675675
2020-07-01,0.9869706840390879,0.7704918032786885,0.7987551867219918,0.7584459459459459
2020-07-02,0.9583333333333334,0.7738927738927739,0.797938144329897,0.7542087542087542
2020-07-03,0.990228013029316,0.780373831775701,0.7958762886597938,0.7542087542087542
2020-07-04,0.9838709677419355,0.7762237762237763,0.8066528066528067,0.7542087542087542
2020-07-05,0.9967637540453075,0.7816901408450704,0.8020833333333334,0.7542087542087542
2020-07-06,1.0,0.7811764705882352,0.7974947807933194,0.7558922558922558
2020-07-07,0.9967637540453075,0.7793427230046949,0.7974947807933194,0.7537942664418212
2020-07-08,0.9903536977491961,0.784037558685446,0.8021052631578948,0.7521079258010118
2020-07-09,0.9872611464968153,0.7825059101654847,0.7957894736842105,0.7504215851602024
2020-07-10,0.9904761904761905,0.7838479809976246,0.791578947368421,0.7504215851602024
2020-07-11,0.9872611464968153,0.7909738717339667,0.7970401691331924,0.7516891891891891
2020-07-12,0.9839228295819936,0.7966507177033493,0.7991543340380549,0.7516891891891891
2020-07-13,1.0,0.7966507177033493,0.7991543340380549,0.7542372881355932
2020-07-14,0.9902912621359223,0.7909738717339667,0.7978947368421052,0.7563451776649747
2020-07-15,0.9935275080906149,0.7909738717339667,0.7974683544303798,0.7597292724196277
2020-07-16,0.9902912621359223,0.801909307875895,0.7953586497890295,0.7597292724196277
2020-07-17,0.9935275080906149,0.8009592326139089,0.7894736842105263,0.7597292724196277
2020-07-18,0.9710610932475884,0.8028846153846154,0.7890295358649789,0.7597292724196277
2020-07-19,0.9934426229508196,0.8,0.7848101265822784,0.7597292724196277
2020-07-20,1.0,0.8,0.7848101265822784,0.7563451776649747
2020-07-21,0.9558359621451105,0.7811764705882352,0.7796257796257796,0.7550335570469798
2020-07-22,0.953416149068323,0.7738927738927739,0.7768595041322314,0.7525083612040134
2020-07-23,0.9682539682539683,0.7790697674418605,0.7752577319587629,0.7575250836120402
2020-07-24,0.9871794871794872,0.7790697674418605,0.7716049382716049,0.7587939698492462
2020-07-25,0.9871794871794872,0.7813953488372093,0.7736625514403292,0.7587939698492462
2020-07-26,0.987012987012987,0.786046511627907,0.7736625514403292,0.7571189279731994
2020-07-27,1.0,0.7878787878787878,0.7752577319587629,0.7567114093959731
2020-07-28,0.987012987012987,0.786046511627907,0.7736625514403292,0.7579831932773109
2020-07-29,0.9742765273311897,0.7906976744186046,0.7695473251028807,0.7579831932773109
2020-07-30,0.987012987012987,0.7873831775700935,0.7654320987654321,0.7546218487394958
2020-07-31,0.9901960784313726,0.7757009345794392,0.7654320987654321,0.7546218487394958
2020-08-01,0.9771241830065359,0.785377358490566,0.757201646090535,0.7546218487394958
