,degree min network-1,degree min network-50,degree min network-100,degree min network-250,degree max network-1,degree max network-50,degree max network-100,degree max network-250,degree av. network-1,degree av. network-50,degree av. network-100,degree av. network-250
2017-11-25,0,0,0,0,41,50,52,61,12.11111111111111,15.074074074074074,17.037037037037038,20.962962962962962
2017-11-26,0,0,0,0,40,50,52,61,11.88888888888889,15.0,16.962962962962962,20.925925925925927
2017-11-27,0,0,0,0,40,50,52,61,11.74074074074074,15.0,16.962962962962962,20.925925925925927
2017-11-28,0,0,0,0,40,50,52,61,11.962962962962964,15.037037037037036,17.0,20.925925925925927
2017-11-29,0,0,0,0,40,50,52,61,11.962962962962964,15.074074074074074,17.037037037037038,20.925925925925927
2017-11-30,0,0,0,0,41,50,52,61,12.0,15.11111111111111,17.074074074074073,20.925925925925927
2017-12-01,0,0,0,0,41,49,52,61,12.074074074074074,15.074074074074074,17.074074074074073,20.925925925925927
2017-12-02,0,0,0,0,40,48,52,61,12.037037037037036,15.11111111111111,17.11111111111111,21.0
2017-12-03,0,0,0,0,40,47,52,61,11.814814814814815,15.037037037037036,17.11111111111111,20.962962962962962
2017-12-04,0,0,0,0,40,47,52,60,11.666666666666666,15.037037037037036,17.0,20.925925925925927
2017-12-05,0,0,0,0,40,48,52,60,12.037037037037036,15.11111111111111,17.037037037037038,20.85185185185185
2017-12-06,0,0,0,0,41,48,53,60,12.037037037037036,15.037037037037036,17.074074074074073,20.74074074074074
2017-12-07,0,0,0,0,41,48,53,60,11.88888888888889,15.074074074074074,17.11111111111111,20.62962962962963
2017-12-08,0,0,0,0,41,48,53,60,11.962962962962964,14.88888888888889,17.14814814814815,20.62962962962963
2017-12-09,0,0,0,0,40,48,53,60,11.88888888888889,14.814814814814815,17.11111111111111,20.62962962962963
2017-12-10,0,0,0,0,40,48,53,60,11.814814814814815,14.814814814814815,17.11111111111111,20.555555555555557
2017-12-11,0,0,0,0,40,48,53,60,11.62962962962963,14.814814814814815,17.037037037037038,20.555555555555557
2017-12-12,0,0,0,0,40,48,53,60,11.814814814814815,14.814814814814815,17.037037037037038,20.555555555555557
2017-12-13,0,0,0,0,40,48,53,60,11.88888888888889,14.814814814814815,17.037037037037038,20.51851851851852
2017-12-14,0,0,0,0,40,49,54,60,11.962962962962964,14.88888888888889,17.074074074074073,20.51851851851852
2017-12-15,0,0,0,0,40,49,54,60,11.814814814814815,14.851851851851851,17.11111111111111,20.51851851851852
2017-12-16,0,0,0,0,40,50,55,60,11.666666666666666,14.88888888888889,17.11111111111111,20.555555555555557
2017-12-17,0,0,0,0,39,50,55,60,11.185185185185185,14.851851851851851,17.11111111111111,20.555555555555557
2017-12-18,0,0,0,0,39,50,55,60,11.037037037037036,14.851851851851851,17.074074074074073,20.51851851851852
2017-12-19,0,0,0,0,39,50,55,60,11.444444444444445,14.962962962962964,17.185185185185187,20.51851851851852
2017-12-20,0,0,0,0,40,50,55,60,11.481481481481481,14.925925925925926,17.185185185185187,20.51851851851852
2017-12-21,0,0,0,0,40,50,55,60,11.481481481481481,14.925925925925926,17.11111111111111,20.51851851851852
2017-12-22,0,0,0,0,39,50,55,60,11.074074074074074,14.851851851851851,17.14814814814815,20.51851851851852
2017-12-23,0,0,0,0,38,50,55,60,10.814814814814815,14.777777777777779,17.14814814814815,20.51851851851852
2017-12-24,0,0,0,0,36,50,55,60,10.481481481481481,14.62962962962963,17.11111111111111,20.51851851851852
2017-12-25,0,0,0,0,36,50,55,60,10.333333333333334,14.62962962962963,17.074074074074073,20.40740740740741
2017-12-26,0,0,0,0,36,50,55,60,10.333333333333334,14.62962962962963,17.074074074074073,20.40740740740741
2017-12-27,0,0,0,0,35,49,55,60,10.185185185185185,14.518518518518519,17.074074074074073,20.37037037037037
2017-12-28,0,0,0,0,36,49,55,60,10.555555555555555,14.481481481481481,16.925925925925927,20.333333333333332
2017-12-29,0,0,0,0,37,49,55,60,10.74074074074074,14.518518518518519,16.962962962962962,20.37037037037037
2017-12-30,0,0,0,0,35,49,55,60,10.296296296296296,14.481481481481481,16.85185185185185,20.37037037037037
2017-12-31,0,0,0,0,33,47,55,60,9.925925925925926,14.37037037037037,16.77777777777778,20.185185185185187
2018-01-01,0,0,0,0,33,47,55,60,9.851851851851851,14.37037037037037,16.666666666666668,20.14814814814815
2018-01-02,0,0,0,0,33,47,55,60,9.851851851851851,14.37037037037037,16.666666666666668,20.14814814814815
2018-01-03,0,0,0,0,35,47,55,60,10.407407407407407,14.481481481481481,16.74074074074074,20.185185185185187
2018-01-04,0,0,0,0,35,47,55,60,10.62962962962963,14.555555555555555,16.77777777777778,20.14814814814815
2018-01-05,0,0,0,0,36,48,55,61,10.703703703703704,14.666666666666666,16.85185185185185,20.22222222222222
2018-01-06,0,0,0,0,37,48,55,61,10.592592592592593,14.592592592592593,16.85185185185185,20.25925925925926
2018-01-07,0,0,0,0,36,48,54,61,10.518518518518519,14.518518518518519,16.703703703703702,20.25925925925926
2018-01-08,0,0,0,0,36,48,54,61,10.444444444444445,14.518518518518519,16.51851851851852,20.25925925925926
2018-01-09,0,0,0,0,37,48,54,61,10.814814814814815,14.518518518518519,16.51851851851852,20.25925925925926
2018-01-10,0,0,0,0,38,48,54,61,10.777777777777779,14.518518518518519,16.51851851851852,20.22222222222222
2018-01-11,0,0,0,0,40,49,56,61,10.962962962962964,14.518518518518519,16.555555555555557,20.25925925925926
2018-01-12,0,0,0,0,40,49,56,61,11.037037037037036,14.518518518518519,16.555555555555557,20.25925925925926
2018-01-13,0,0,0,0,40,49,56,61,11.037037037037036,14.555555555555555,16.59259259259259,20.296296296296298
2018-01-14,0,0,0,0,39,49,56,61,10.962962962962964,14.481481481481481,16.51851851851852,20.25925925925926
2018-01-15,0,0,0,0,39,49,56,61,10.88888888888889,14.481481481481481,16.444444444444443,20.185185185185187
2018-01-16,0,0,0,0,39,49,56,61,11.148148148148149,14.62962962962963,16.555555555555557,20.25925925925926
2018-01-17,0,0,0,0,39,48,56,61,11.222222222222221,14.555555555555555,16.59259259259259,20.22222222222222
2018-01-18,0,0,0,0,39,48,56,61,11.296296296296296,14.592592592592593,16.62962962962963,20.22222222222222
2018-01-19,0,0,0,0,39,47,56,61,11.37037037037037,14.62962962962963,16.666666666666668,20.25925925925926
2018-01-20,0,0,0,0,40,47,55,61,11.296296296296296,14.481481481481481,16.59259259259259,20.25925925925926
2018-01-21,0,0,0,0,39,47,54,61,11.222222222222221,14.37037037037037,16.555555555555557,20.25925925925926
2018-01-22,0,0,0,0,39,47,53,61,11.11111111111111,14.37037037037037,16.51851851851852,20.25925925925926
2018-01-23,0,0,0,0,39,47,53,61,11.333333333333334,14.407407407407407,16.51851851851852,20.22222222222222
2018-01-24,0,0,0,0,41,48,54,61,11.25925925925926,14.407407407407407,16.555555555555557,20.185185185185187
2018-01-25,0,0,0,0,42,48,54,61,11.518518518518519,14.481481481481481,16.59259259259259,20.22222222222222
2018-01-26,0,0,0,0,42,48,54,61,11.555555555555555,14.555555555555555,16.666666666666668,20.25925925925926
2018-01-27,0,0,0,0,44,49,56,62,11.666666666666666,14.592592592592593,16.555555555555557,20.333333333333332
2018-01-28,0,0,0,0,43,49,56,62,11.37037037037037,14.518518518518519,16.51851851851852,20.333333333333332
2018-01-29,0,0,0,0,43,49,56,62,11.25925925925926,14.518518518518519,16.51851851851852,20.296296296296298
2018-01-30,0,0,0,0,44,50,56,62,11.62962962962963,14.62962962962963,16.59259259259259,20.333333333333332
2018-01-31,0,0,0,0,44,50,56,62,11.703703703703704,14.62962962962963,16.62962962962963,20.296296296296298
2018-02-01,0,0,0,0,43,50,56,62,11.62962962962963,14.74074074074074,16.666666666666668,20.296296296296298
2018-02-02,0,0,0,0,43,50,56,62,11.592592592592593,14.74074074074074,16.666666666666668,20.296296296296298
2018-02-03,0,0,0,0,42,49,56,62,11.814814814814815,14.777777777777779,16.74074074074074,20.37037037037037
2018-02-04,0,0,0,0,42,49,56,62,11.666666666666666,14.62962962962963,16.703703703703702,20.296296296296298
2018-02-05,0,0,0,0,42,49,56,62,11.555555555555555,14.62962962962963,16.666666666666668,20.22222222222222
2018-02-06,0,0,0,0,42,49,56,62,11.703703703703704,14.666666666666666,16.703703703703702,20.14814814814815
2018-02-07,0,0,0,0,41,49,56,62,11.481481481481481,14.592592592592593,16.74074074074074,20.185185185185187
2018-02-08,0,0,0,0,41,49,56,62,11.74074074074074,14.777777777777779,16.814814814814813,20.185185185185187
2018-02-09,0,0,0,0,43,48,56,62,11.666666666666666,14.444444444444445,16.77777777777778,20.185185185185187
2018-02-10,0,0,0,0,43,47,56,62,11.703703703703704,14.518518518518519,16.74074074074074,20.22222222222222
2018-02-11,0,0,0,0,42,46,56,62,11.481481481481481,14.333333333333334,16.666666666666668,20.22222222222222
2018-02-12,0,0,0,0,42,46,56,61,11.37037037037037,14.333333333333334,16.555555555555557,20.185185185185187
2018-02-13,0,0,0,0,42,46,56,61,11.592592592592593,14.37037037037037,16.59259259259259,20.22222222222222
2018-02-14,0,0,0,0,43,47,56,61,11.666666666666666,14.481481481481481,16.62962962962963,20.185185185185187
2018-02-15,0,0,0,0,44,48,55,61,11.703703703703704,14.555555555555555,16.51851851851852,20.11111111111111
2018-02-16,0,0,0,0,44,48,55,61,11.518518518518519,14.592592592592593,16.48148148148148,20.11111111111111
2018-02-17,0,0,0,0,44,49,55,61,11.592592592592593,14.555555555555555,16.51851851851852,20.11111111111111
2018-02-18,0,0,0,0,44,49,55,61,11.444444444444445,14.37037037037037,16.51851851851852,20.11111111111111
2018-02-19,0,0,0,0,44,49,54,61,11.333333333333334,14.37037037037037,16.48148148148148,20.11111111111111
2018-02-20,0,0,0,0,44,49,54,61,11.481481481481481,14.407407407407407,16.51851851851852,20.11111111111111
2018-02-21,0,0,0,0,44,49,54,61,11.592592592592593,14.481481481481481,16.555555555555557,20.074074074074073
2018-02-22,0,0,0,0,46,51,55,62,11.592592592592593,14.592592592592593,16.62962962962963,20.11111111111111
2018-02-23,0,0,0,0,46,51,55,62,11.962962962962964,14.703703703703704,16.814814814814813,20.185185185185187
2018-02-24,0,0,0,0,46,51,55,62,11.88888888888889,14.62962962962963,16.77777777777778,20.185185185185187
2018-02-25,0,0,0,0,46,51,55,61,11.74074074074074,14.62962962962963,16.62962962962963,20.14814814814815
2018-02-26,0,0,0,0,46,51,55,61,11.62962962962963,14.62962962962963,16.62962962962963,20.14814814814815
2018-02-27,0,0,0,0,47,52,56,61,11.962962962962964,14.703703703703704,16.703703703703702,20.14814814814815
2018-02-28,0,0,0,0,46,52,56,62,12.25925925925926,14.814814814814815,16.814814814814813,20.22222222222222
2018-03-01,0,0,0,0,45,52,56,62,12.296296296296296,14.88888888888889,16.814814814814813,20.25925925925926
2018-03-02,0,0,0,0,44,52,55,62,12.296296296296296,14.962962962962964,16.814814814814813,20.25925925925926
2018-03-03,0,0,0,0,45,52,55,62,12.444444444444445,14.925925925925926,16.814814814814813,20.25925925925926
2018-03-04,0,0,0,0,45,52,55,62,12.333333333333334,14.925925925925926,16.77777777777778,20.25925925925926
2018-03-05,0,0,0,0,45,52,55,61,12.222222222222221,14.925925925925926,16.74074074074074,20.185185185185187
2018-03-06,0,0,0,0,46,52,55,61,12.592592592592593,15.0,16.814814814814813,20.14814814814815
2018-03-07,0,0,0,0,46,52,55,61,12.62962962962963,15.074074074074074,16.88888888888889,20.185185185185187
2018-03-08,0,0,0,0,46,52,54,61,12.74074074074074,15.11111111111111,16.814814814814813,20.185185185185187
2018-03-09,0,0,0,0,47,53,54,61,12.62962962962963,15.25925925925926,16.85185185185185,20.22222222222222
2018-03-10,0,0,0,0,47,54,55,61,12.703703703703704,15.296296296296296,16.925925925925927,20.25925925925926
2018-03-11,0,0,0,0,46,54,55,61,12.555555555555555,15.25925925925926,16.814814814814813,20.25925925925926
2018-03-12,0,0,0,0,46,54,55,61,12.407407407407407,15.25925925925926,16.703703703703702,20.22222222222222
2018-03-13,0,0,0,0,47,54,55,61,12.74074074074074,15.296296296296296,16.74074074074074,20.25925925925926
2018-03-14,0,0,0,0,49,54,55,61,12.851851851851851,15.25925925925926,16.77777777777778,20.25925925925926
2018-03-15,0,0,0,0,49,54,55,62,12.925925925925926,15.37037037037037,16.85185185185185,20.296296296296298
2018-03-16,0,0,0,0,50,54,55,62,12.814814814814815,15.333333333333334,16.77777777777778,20.296296296296298
2018-03-17,0,0,0,0,49,54,55,62,12.814814814814815,15.333333333333334,16.77777777777778,20.296296296296298
2018-03-18,0,0,0,0,48,54,55,61,12.555555555555555,15.296296296296296,16.77777777777778,20.25925925925926
2018-03-19,0,0,0,0,48,54,55,61,12.37037037037037,15.296296296296296,16.703703703703702,20.14814814814815
2018-03-20,0,0,0,0,50,55,56,62,12.74074074074074,15.407407407407407,16.814814814814813,20.25925925925926
2018-03-21,0,0,0,0,49,55,56,62,12.74074074074074,15.407407407407407,16.814814814814813,20.22222222222222
2018-03-22,0,0,0,0,48,55,56,62,12.703703703703704,15.481481481481481,16.925925925925927,20.14814814814815
2018-03-23,0,0,0,0,47,55,56,62,12.703703703703704,15.444444444444445,16.962962962962962,20.14814814814815
2018-03-24,0,0,0,0,45,55,56,62,12.592592592592593,15.518518518518519,17.074074074074073,20.25925925925926
2018-03-25,0,0,0,0,45,55,56,62,12.37037037037037,15.444444444444445,17.074074074074073,20.25925925925926
2018-03-26,0,0,0,0,44,55,56,62,12.185185185185185,15.444444444444445,16.962962962962962,20.22222222222222
2018-03-27,0,0,0,0,45,55,56,62,12.444444444444445,15.518518518518519,17.037037037037038,20.25925925925926
2018-03-28,0,0,0,0,46,55,56,62,12.444444444444445,15.518518518518519,17.11111111111111,20.333333333333332
2018-03-29,0,0,0,0,47,55,56,62,12.481481481481481,15.518518518518519,17.037037037037038,20.296296296296298
2018-03-30,0,0,0,0,47,55,56,62,12.185185185185185,15.481481481481481,17.074074074074073,20.296296296296298
2018-03-31,0,0,0,0,45,55,56,62,11.666666666666666,15.444444444444445,16.88888888888889,20.296296296296298
2018-04-01,0,0,0,0,44,54,55,62,11.555555555555555,15.407407407407407,16.85185185185185,20.296296296296298
2018-04-02,0,0,0,0,43,54,55,62,11.37037037037037,15.407407407407407,16.74074074074074,20.296296296296298
2018-04-03,0,0,0,0,43,54,55,62,11.37037037037037,15.407407407407407,16.74074074074074,20.296296296296298
2018-04-04,0,0,0,0,46,54,55,62,12.0,15.407407407407407,16.77777777777778,20.333333333333332
2018-04-05,0,0,0,0,49,55,56,62,12.037037037037036,15.444444444444445,16.85185185185185,20.25925925925926
2018-04-06,0,0,0,0,48,55,56,62,12.148148148148149,15.444444444444445,16.88888888888889,20.296296296296298
2018-04-07,0,0,0,0,46,55,56,62,12.11111111111111,15.518518518518519,16.962962962962962,20.37037037037037
2018-04-08,0,0,0,0,44,55,56,62,11.88888888888889,15.481481481481481,16.88888888888889,20.37037037037037
2018-04-09,0,0,0,0,43,55,56,62,11.703703703703704,15.481481481481481,16.814814814814813,20.296296296296298
2018-04-10,0,0,0,0,45,55,56,62,12.185185185185185,15.592592592592593,16.925925925925927,20.37037037037037
2018-04-11,0,0,0,0,46,55,56,62,12.25925925925926,15.703703703703704,16.962962962962962,20.40740740740741
2018-04-12,0,0,0,0,46,55,56,62,12.148148148148149,15.62962962962963,16.962962962962962,20.37037037037037
2018-04-13,0,0,0,0,46,56,57,62,12.222222222222221,15.814814814814815,17.074074074074073,20.48148148148148
2018-04-14,0,0,0,0,48,56,57,62,12.37037037037037,15.74074074074074,16.962962962962962,20.48148148148148
2018-04-15,0,0,0,0,47,56,57,62,12.222222222222221,15.703703703703704,16.925925925925927,20.40740740740741
2018-04-16,0,0,0,0,46,56,57,62,12.037037037037036,15.703703703703704,16.925925925925927,20.40740740740741
2018-04-17,0,0,0,0,47,56,57,62,12.296296296296296,15.703703703703704,16.925925925925927,20.37037037037037
2018-04-18,0,0,0,0,47,56,57,62,12.185185185185185,15.703703703703704,16.925925925925927,20.333333333333332
2018-04-19,0,0,0,0,47,55,57,62,12.185185185185185,15.62962962962963,16.85185185185185,20.333333333333332
2018-04-20,0,0,0,0,48,56,57,62,12.296296296296296,15.62962962962963,16.88888888888889,20.333333333333332
2018-04-21,0,0,0,0,49,56,57,62,12.444444444444445,15.703703703703704,16.85185185185185,20.333333333333332
2018-04-22,0,0,0,0,49,56,57,62,12.37037037037037,15.666666666666666,16.814814814814813,20.333333333333332
2018-04-23,0,0,0,0,48,56,57,62,12.222222222222221,15.666666666666666,16.814814814814813,20.296296296296298
2018-04-24,0,0,0,0,49,56,57,62,12.481481481481481,15.703703703703704,16.85185185185185,20.25925925925926
2018-04-25,0,0,0,0,48,56,57,62,12.481481481481481,15.703703703703704,16.925925925925927,20.296296296296298
2018-04-26,0,0,0,0,48,56,57,62,12.555555555555555,15.74074074074074,16.962962962962962,20.37037037037037
2018-04-27,0,0,0,0,49,56,57,62,12.555555555555555,15.666666666666666,17.0,20.37037037037037
2018-04-28,0,0,0,0,47,56,57,62,12.592592592592593,15.74074074074074,17.074074074074073,20.40740740740741
2018-04-29,0,0,0,0,46,56,57,62,12.185185185185185,15.666666666666666,17.0,20.40740740740741
2018-04-30,0,0,0,0,45,56,57,62,12.0,15.666666666666666,16.962962962962962,20.40740740740741
2018-05-01,0,0,0,0,48,57,58,62,12.37037037037037,15.814814814814815,17.11111111111111,20.48148148148148
2018-05-02,0,0,0,0,49,57,58,62,12.407407407407407,15.814814814814815,17.11111111111111,20.48148148148148
2018-05-03,0,0,0,0,49,57,58,62,12.666666666666666,15.925925925925926,17.185185185185187,20.444444444444443
2018-05-04,0,0,0,0,48,58,59,63,12.666666666666666,15.925925925925926,17.25925925925926,20.51851851851852
2018-05-05,0,0,0,0,48,58,59,63,12.74074074074074,16.0,17.296296296296298,20.59259259259259
2018-05-06,0,0,0,0,46,58,59,63,12.62962962962963,15.925925925925926,17.296296296296298,20.59259259259259
2018-05-07,0,0,0,0,45,58,59,63,12.407407407407407,15.925925925925926,17.296296296296298,20.555555555555557
2018-05-08,0,0,0,0,45,58,59,63,12.666666666666666,15.925925925925926,17.296296296296298,20.51851851851852
2018-05-09,0,0,0,0,47,59,60,64,12.703703703703704,16.037037037037038,17.40740740740741,20.62962962962963
2018-05-10,0,0,0,0,47,59,60,64,12.592592592592593,16.0,17.37037037037037,20.62962962962963
2018-05-11,0,0,0,0,46,59,60,64,12.407407407407407,15.925925925925926,17.333333333333332,20.62962962962963
2018-05-12,0,0,0,0,47,59,61,64,12.444444444444445,15.814814814814815,17.37037037037037,20.666666666666668
2018-05-13,0,0,0,0,47,59,61,64,12.222222222222221,15.777777777777779,17.333333333333332,20.666666666666668
2018-05-14,0,0,0,0,47,59,61,64,12.11111111111111,15.777777777777779,17.25925925925926,20.666666666666668
2018-05-15,0,0,0,0,47,59,61,64,12.37037037037037,15.814814814814815,17.25925925925926,20.62962962962963
2018-05-16,0,0,0,0,47,59,61,64,12.407407407407407,15.814814814814815,17.296296296296298,20.62962962962963
2018-05-17,0,0,0,0,47,59,61,64,12.37037037037037,15.777777777777779,17.296296296296298,20.59259259259259
2018-05-18,0,0,0,0,48,58,61,64,12.407407407407407,15.777777777777779,17.40740740740741,20.666666666666668
2018-05-19,0,0,0,0,49,57,61,64,12.555555555555555,15.666666666666666,17.444444444444443,20.703703703703702
2018-05-20,0,0,0,0,48,57,61,64,12.444444444444445,15.666666666666666,17.40740740740741,20.666666666666668
2018-05-21,0,0,0,0,48,57,61,64,12.407407407407407,15.666666666666666,17.40740740740741,20.666666666666668
2018-05-22,0,0,0,0,49,57,61,64,12.592592592592593,15.666666666666666,17.40740740740741,20.666666666666668
2018-05-23,0,0,0,0,48,57,61,64,12.777777777777779,15.777777777777779,17.51851851851852,20.703703703703702
2018-05-24,0,0,0,0,49,57,61,64,12.74074074074074,15.74074074074074,17.555555555555557,20.74074074074074
2018-05-25,0,0,0,0,49,57,61,64,12.592592592592593,15.74074074074074,17.59259259259259,20.77777777777778
2018-05-26,0,0,0,0,48,56,61,64,12.592592592592593,15.703703703703704,17.666666666666668,20.85185185185185
2018-05-27,0,0,0,0,48,56,61,64,12.555555555555555,15.62962962962963,17.666666666666668,20.703703703703702
2018-05-28,0,0,0,0,48,56,61,64,12.518518518518519,15.62962962962963,17.62962962962963,20.703703703703702
2018-05-29,0,0,0,0,48,56,61,64,12.703703703703704,15.703703703703704,17.703703703703702,20.703703703703702
2018-05-30,0,0,0,0,47,56,61,64,12.62962962962963,15.703703703703704,17.74074074074074,20.703703703703702
2018-05-31,0,0,0,0,47,56,61,64,12.74074074074074,15.703703703703704,17.814814814814813,20.703703703703702
2018-06-01,0,0,0,0,47,56,61,64,12.703703703703704,15.703703703703704,17.85185185185185,20.77777777777778
2018-06-02,0,0,0,0,47,56,61,64,12.555555555555555,15.74074074074074,17.85185185185185,20.77777777777778
2018-06-03,0,0,0,0,46,55,61,64,12.37037037037037,15.62962962962963,17.77777777777778,20.77777777777778
2018-06-04,0,0,0,0,46,55,61,64,12.37037037037037,15.62962962962963,17.77777777777778,20.77777777777778
2018-06-05,0,0,0,0,46,55,61,64,12.444444444444445,15.666666666666666,17.814814814814813,20.77777777777778
2018-06-06,0,0,0,0,47,55,61,63,12.62962962962963,15.666666666666666,17.88888888888889,20.703703703703702
2018-06-07,0,0,0,0,47,55,61,63,12.777777777777779,15.777777777777779,17.962962962962962,20.62962962962963
2018-06-08,0,0,0,0,49,56,61,64,12.814814814814815,15.851851851851851,17.925925925925927,20.666666666666668
2018-06-09,0,0,0,0,49,56,61,64,12.851851851851851,15.962962962962964,17.962962962962962,20.74074074074074
2018-06-10,0,0,0,0,49,56,61,64,12.703703703703704,15.925925925925926,17.962962962962962,20.74074074074074
2018-06-11,0,0,0,0,49,56,61,64,12.62962962962963,15.925925925925926,17.925925925925927,20.703703703703702
2018-06-12,0,0,0,0,49,56,61,64,12.74074074074074,15.962962962962964,17.962962962962962,20.703703703703702
2018-06-13,0,0,0,0,47,56,61,64,12.666666666666666,15.925925925925926,17.962962962962962,20.666666666666668
2018-06-14,0,0,0,0,49,57,62,64,12.74074074074074,16.037037037037038,18.037037037037038,20.74074074074074
2018-06-15,0,0,0,0,49,57,62,64,12.74074074074074,16.037037037037038,18.037037037037038,20.77777777777778
2018-06-16,0,0,0,0,49,57,62,64,12.62962962962963,16.037037037037038,17.962962962962962,20.77777777777778
2018-06-17,0,0,0,0,48,57,62,64,12.407407407407407,15.777777777777779,17.925925925925927,20.77777777777778
2018-06-18,0,0,0,0,48,57,62,64,12.333333333333334,15.777777777777779,17.85185185185185,20.77777777777778
2018-06-19,0,0,0,0,48,57,62,64,12.592592592592593,15.814814814814815,17.85185185185185,20.77777777777778
2018-06-20,0,0,0,0,49,57,62,64,12.592592592592593,15.851851851851851,17.88888888888889,20.814814814814813
2018-06-21,0,0,0,0,49,57,62,64,12.814814814814815,15.925925925925926,17.925925925925927,20.85185185185185
2018-06-22,0,0,0,0,48,56,62,64,12.555555555555555,15.814814814814815,17.925925925925927,20.85185185185185
2018-06-23,0,0,0,0,49,57,62,64,12.444444444444445,15.777777777777779,17.88888888888889,20.88888888888889
2018-06-24,0,0,0,0,49,56,62,64,12.37037037037037,15.74074074074074,17.814814814814813,20.814814814814813
2018-06-25,0,0,0,0,49,55,62,64,12.296296296296296,15.703703703703704,17.77777777777778,20.814814814814813
2018-06-26,0,0,0,0,49,55,62,64,12.481481481481481,15.777777777777779,17.814814814814813,20.77777777777778
2018-06-27,0,0,0,0,48,55,62,64,12.296296296296296,15.777777777777779,17.85185185185185,20.814814814814813
2018-06-28,0,0,0,0,48,55,62,64,12.518518518518519,15.851851851851851,18.074074074074073,21.0
2018-06-29,0,0,0,0,48,54,62,64,12.481481481481481,15.74074074074074,18.037037037037038,21.0
2018-06-30,0,0,0,0,48,54,62,64,12.37037037037037,15.814814814814815,18.037037037037038,21.074074074074073
2018-07-01,0,0,0,0,47,54,62,64,12.037037037037036,15.74074074074074,17.85185185185185,21.037037037037038
2018-07-02,0,0,0,0,47,54,62,64,11.962962962962964,15.74074074074074,17.814814814814813,21.037037037037038
2018-07-03,0,0,0,0,48,55,62,64,12.185185185185185,15.777777777777779,17.814814814814813,21.0
2018-07-04,0,0,0,0,49,56,62,64,12.37037037037037,15.962962962962964,17.88888888888889,21.074074074074073
2018-07-05,0,0,0,0,49,56,62,64,12.62962962962963,16.037037037037038,17.85185185185185,21.037037037037038
2018-07-06,0,0,0,0,50,56,62,64,12.814814814814815,16.11111111111111,17.85185185185185,21.074074074074073
2018-07-07,0,0,0,0,51,56,61,64,12.88888888888889,16.185185185185187,17.814814814814813,21.11111111111111
2018-07-08,0,0,0,0,51,56,60,64,12.777777777777779,16.14814814814815,17.666666666666668,21.074074074074073
2018-07-09,0,0,0,0,51,56,60,64,12.703703703703704,16.14814814814815,17.666666666666668,21.037037037037038
2018-07-10,0,0,0,0,52,57,60,64,13.11111111111111,16.40740740740741,17.85185185185185,20.962962962962962
2018-07-11,0,0,0,0,52,56,60,64,13.25925925925926,16.51851851851852,17.925925925925927,21.0
2018-07-12,0,0,0,0,52,56,60,64,13.222222222222221,16.555555555555557,18.0,20.925925925925927
2018-07-13,0,0,0,0,52,56,60,64,13.148148148148149,16.48148148148148,18.037037037037038,20.962962962962962
2018-07-14,0,0,0,0,52,56,60,64,13.148148148148149,16.51851851851852,18.037037037037038,20.962962962962962
2018-07-15,0,0,0,0,51,56,59,64,12.851851851851851,16.51851851851852,18.0,20.88888888888889
2018-07-16,0,0,0,0,51,56,59,64,12.777777777777779,16.51851851851852,17.925925925925927,20.85185185185185
2018-07-17,0,0,0,0,51,56,59,64,13.074074074074074,16.51851851851852,17.925925925925927,20.85185185185185
2018-07-18,0,0,0,0,50,55,59,64,13.037037037037036,16.40740740740741,17.962962962962962,20.88888888888889
2018-07-19,0,0,0,0,52,56,59,64,13.074074074074074,16.333333333333332,17.88888888888889,20.88888888888889
2018-07-20,0,0,0,0,53,57,60,65,13.11111111111111,16.40740740740741,17.925925925925927,20.962962962962962
2018-07-21,0,0,0,0,51,57,60,65,13.222222222222221,16.37037037037037,17.925925925925927,21.037037037037038
2018-07-22,0,0,0,0,51,57,60,65,13.037037037037036,16.333333333333332,17.925925925925927,21.037037037037038
2018-07-23,0,0,0,0,51,57,60,65,13.0,16.333333333333332,17.88888888888889,21.037037037037038
2018-07-24,0,0,0,0,52,57,60,65,13.222222222222221,16.37037037037037,17.925925925925927,21.037037037037038
2018-07-25,0,0,0,0,49,57,60,65,13.185185185185185,16.444444444444443,18.0,21.037037037037038
2018-07-26,0,0,0,0,49,57,60,65,13.074074074074074,16.444444444444443,18.0,21.037037037037038
2018-07-27,0,0,0,0,49,57,60,65,13.037037037037036,16.444444444444443,18.0,21.037037037037038
2018-07-28,0,0,0,0,49,57,60,65,12.962962962962964,16.333333333333332,17.962962962962962,21.037037037037038
2018-07-29,0,0,0,0,49,57,60,65,12.814814814814815,16.22222222222222,17.962962962962962,21.037037037037038
2018-07-30,0,0,0,0,49,57,60,65,12.777777777777779,16.22222222222222,17.962962962962962,21.0
2018-07-31,0,0,0,0,50,58,61,66,12.925925925925926,16.296296296296298,18.037037037037038,21.037037037037038
2018-08-01,0,0,0,0,50,57,61,66,12.88888888888889,16.22222222222222,18.037037037037038,21.037037037037038
2018-08-02,0,0,0,0,50,57,61,66,13.074074074074074,16.185185185185187,18.0,21.0
2018-08-03,0,0,0,0,50,57,61,66,12.925925925925926,16.22222222222222,18.0,21.0
2018-08-04,0,0,0,0,49,57,61,66,12.74074074074074,16.185185185185187,17.962962962962962,21.0
2018-08-05,0,0,0,0,48,57,61,66,12.703703703703704,16.14814814814815,17.962962962962962,20.962962962962962
2018-08-06,0,0,0,0,48,57,61,66,12.74074074074074,16.185185185185187,17.814814814814813,21.0
